2026-03-02 20:49:44,881 - root - INFO - [Worker-1/PID-25417] - Worker 1 (PID: 25417) logging initialized
2026-03-02 20:49:44,883 - root - INFO - [Worker-1/PID-25417] - Worker 1 starting (PID: 25417)
2026-03-02 20:49:45,642 - root - INFO - [Worker-1/PID-25417] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:49:45,642 - root - INFO - [Worker-1/PID-25417] - Worker 1 initialized successfully
2026-03-02 20:51:05,151 - root - INFO - [Worker-1/PID-25417] - [556090192] {'request_id': 556090192, 'input_seq_len': 2172, 'output_seq_len': 792, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.999624', 'http_post_time': '2026-03-02 20:50:04.999729', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:05.151274', 'zmq_push_time': '2026-03-02 20:51:05.151274', 'total_time_s': 60.151649951934814, 'http_queue_latency_s': 0.0001049041748046875}
2026-03-02 20:51:12,446 - root - INFO - [Worker-1/PID-25417] - [556194640] {'request_id': 556194640, 'input_seq_len': 1273, 'output_seq_len': 805, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.652211', 'http_post_time': '2026-03-02 20:50:05.652272', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.446289', 'zmq_push_time': '2026-03-02 20:51:12.446289', 'total_time_s': 66.79407787322998, 'http_queue_latency_s': 6.103515625e-05}
2026-03-02 20:51:12,942 - root - INFO - [Worker-1/PID-25417] - [556084560] {'request_id': 556084560, 'input_seq_len': 3123, 'output_seq_len': 974, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.953865', 'http_post_time': '2026-03-02 20:50:04.954000', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.942483', 'zmq_push_time': '2026-03-02 20:51:12.942483', 'total_time_s': 67.98861813545227, 'http_queue_latency_s': 0.0001342296600341797}
2026-03-02 20:51:13,092 - root - INFO - [Worker-1/PID-25417] - [556098384] {'request_id': 556098384, 'input_seq_len': 2894, 'output_seq_len': 958, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.061496', 'http_post_time': '2026-03-02 20:50:05.061588', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.092157', 'zmq_push_time': '2026-03-02 20:51:13.092157', 'total_time_s': 68.0306613445282, 'http_queue_latency_s': 9.202957153320312e-05}
2026-03-02 20:51:13,099 - root - INFO - [Worker-1/PID-25417] - [556211024] {'request_id': 556211024, 'input_seq_len': 848, 'output_seq_len': 794, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.751096', 'http_post_time': '2026-03-02 20:50:05.751148', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.098975', 'zmq_push_time': '2026-03-02 20:51:13.098975', 'total_time_s': 67.34787845611572, 'http_queue_latency_s': 5.221366882324219e-05}
2026-03-02 20:51:13,276 - root - INFO - [Worker-1/PID-25417] - [556115280] {'request_id': 556115280, 'input_seq_len': 2628, 'output_seq_len': 937, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.181799', 'http_post_time': '2026-03-02 20:50:05.181964', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.276031', 'zmq_push_time': '2026-03-02 20:51:13.276031', 'total_time_s': 68.09423232078552, 'http_queue_latency_s': 0.00016450881958007812}
2026-03-02 20:51:13,849 - root - INFO - [Worker-1/PID-25417] - [556270416] {'request_id': 556270416, 'input_seq_len': 1743, 'output_seq_len': 720, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.106256', 'http_post_time': '2026-03-02 20:50:06.106314', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:13.849112', 'zmq_push_time': '2026-03-02 20:51:13.849112', 'total_time_s': 67.7428560256958, 'http_queue_latency_s': 5.7697296142578125e-05}
2026-03-02 20:51:14,401 - root - INFO - [Worker-1/PID-25417] - [556129616] {'request_id': 556129616, 'input_seq_len': 1850, 'output_seq_len': 941, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.261664', 'http_post_time': '2026-03-02 20:50:05.261748', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.401230', 'zmq_push_time': '2026-03-02 20:51:14.401230', 'total_time_s': 69.13956594467163, 'http_queue_latency_s': 8.392333984375e-05}
2026-03-02 20:51:14,523 - root - INFO - [Worker-1/PID-25417] - [556083024] {'request_id': 556083024, 'input_seq_len': 2339, 'output_seq_len': 1008, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.939014', 'http_post_time': '2026-03-02 20:50:04.939146', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.523006', 'zmq_push_time': '2026-03-02 20:51:14.523006', 'total_time_s': 69.58399224281311, 'http_queue_latency_s': 0.00013208389282226562}
2026-03-02 20:51:14,748 - root - INFO - [Worker-1/PID-25417] - [556189008] {'request_id': 556189008, 'input_seq_len': 3084, 'output_seq_len': 860, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.617635', 'http_post_time': '2026-03-02 20:50:05.617728', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.748403', 'zmq_push_time': '2026-03-02 20:51:14.748403', 'total_time_s': 69.13076782226562, 'http_queue_latency_s': 9.298324584960938e-05}
2026-03-02 20:51:15,591 - root - INFO - [Worker-1/PID-25417] - [556166480] {'request_id': 556166480, 'input_seq_len': 1607, 'output_seq_len': 913, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.486323', 'http_post_time': '2026-03-02 20:50:05.487031', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.591713', 'zmq_push_time': '2026-03-02 20:51:15.591713', 'total_time_s': 70.10539031028748, 'http_queue_latency_s': 0.0007073879241943359}
2026-03-02 20:51:15,637 - root - INFO - [Worker-1/PID-25417] - [556187472] {'request_id': 556187472, 'input_seq_len': 3749, 'output_seq_len': 883, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.606929', 'http_post_time': '2026-03-02 20:50:05.607036', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.637363', 'zmq_push_time': '2026-03-02 20:51:15.637363', 'total_time_s': 70.03043413162231, 'http_queue_latency_s': 0.00010704994201660156}
2026-03-02 20:51:15,793 - root - INFO - [Worker-1/PID-25417] - [556141904] {'request_id': 556141904, 'input_seq_len': 2577, 'output_seq_len': 949, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.328043', 'http_post_time': '2026-03-02 20:50:05.328127', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.793402', 'zmq_push_time': '2026-03-02 20:51:15.793402', 'total_time_s': 70.46535849571228, 'http_queue_latency_s': 8.320808410644531e-05}
2026-03-02 20:51:15,989 - root - INFO - [Worker-1/PID-25417] - [556193616] {'request_id': 556193616, 'input_seq_len': 4355, 'output_seq_len': 877, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.646048', 'http_post_time': '2026-03-02 20:50:05.646149', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.989276', 'zmq_push_time': '2026-03-02 20:51:15.989276', 'total_time_s': 70.3432285785675, 'http_queue_latency_s': 0.00010156631469726562}
2026-03-02 20:51:16,038 - root - INFO - [Worker-1/PID-25417] - [556123984] {'request_id': 556123984, 'input_seq_len': 2437, 'output_seq_len': 979, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.232253', 'http_post_time': '2026-03-02 20:50:05.232318', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.037837', 'zmq_push_time': '2026-03-02 20:51:16.037837', 'total_time_s': 70.80558395385742, 'http_queue_latency_s': 6.532669067382812e-05}
2026-03-02 20:51:16,474 - root - INFO - [Worker-1/PID-25417] - [556105040] {'request_id': 556105040, 'input_seq_len': 7396, 'output_seq_len': 1011, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.124285', 'http_post_time': '2026-03-02 20:50:05.124636', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.474096', 'zmq_push_time': '2026-03-02 20:51:16.474096', 'total_time_s': 71.34981083869934, 'http_queue_latency_s': 0.00035119056701660156}
2026-03-02 20:51:16,520 - root - INFO - [Worker-1/PID-25417] - [556148560] {'request_id': 556148560, 'input_seq_len': 3079, 'output_seq_len': 950, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.367749', 'http_post_time': '2026-03-02 20:50:05.367838', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.520690', 'zmq_push_time': '2026-03-02 20:51:16.520690', 'total_time_s': 71.15294075012207, 'http_queue_latency_s': 8.845329284667969e-05}
2026-03-02 20:51:17,352 - root - INFO - [Worker-1/PID-25417] - [556095312] {'request_id': 556095312, 'input_seq_len': 2802, 'output_seq_len': 1042, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.040474', 'http_post_time': '2026-03-02 20:50:05.040562', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.352825', 'zmq_push_time': '2026-03-02 20:51:17.352825', 'total_time_s': 72.31235146522522, 'http_queue_latency_s': 8.845329284667969e-05}
2026-03-02 20:51:18,536 - root - INFO - [Worker-1/PID-25417] - [556154704] {'request_id': 556154704, 'input_seq_len': 4450, 'output_seq_len': 982, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.408272', 'http_post_time': '2026-03-02 20:50:05.408387', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.536116', 'zmq_push_time': '2026-03-02 20:51:18.536116', 'total_time_s': 73.12784337997437, 'http_queue_latency_s': 0.00011444091796875}
2026-03-02 20:51:18,598 - root - INFO - [Worker-1/PID-25417] - [556261200] {'request_id': 556261200, 'input_seq_len': 1080, 'output_seq_len': 823, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.051067', 'http_post_time': '2026-03-02 20:50:06.051165', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.598286', 'zmq_push_time': '2026-03-02 20:51:18.598286', 'total_time_s': 72.54721903800964, 'http_queue_latency_s': 9.846687316894531e-05}
2026-03-02 20:51:18,605 - root - INFO - [Worker-1/PID-25417] - [556175696] {'request_id': 556175696, 'input_seq_len': 2155, 'output_seq_len': 955, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.534090', 'http_post_time': '2026-03-02 20:50:05.534160', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.605173', 'zmq_push_time': '2026-03-02 20:51:18.605173', 'total_time_s': 73.07108306884766, 'http_queue_latency_s': 6.985664367675781e-05}
2026-03-02 20:51:18,839 - root - INFO - [Worker-1/PID-25417] - [556178768] {'request_id': 556178768, 'input_seq_len': 3259, 'output_seq_len': 955, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.556519', 'http_post_time': '2026-03-02 20:50:05.556612', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.839139', 'zmq_push_time': '2026-03-02 20:51:18.839139', 'total_time_s': 73.28262042999268, 'http_queue_latency_s': 9.393692016601562e-05}
2026-03-02 20:51:18,876 - root - INFO - [Worker-1/PID-25417] - [556137808] {'request_id': 556137808, 'input_seq_len': 3804, 'output_seq_len': 1010, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.305563', 'http_post_time': '2026-03-02 20:50:05.305658', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.876243', 'zmq_push_time': '2026-03-02 20:51:18.876243', 'total_time_s': 73.57067942619324, 'http_queue_latency_s': 9.465217590332031e-05}
2026-03-02 20:51:19,109 - root - INFO - [Worker-1/PID-25417] - [556165456] {'request_id': 556165456, 'input_seq_len': 6118, 'output_seq_len': 974, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.474037', 'http_post_time': '2026-03-02 20:50:05.474345', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.109474', 'zmq_push_time': '2026-03-02 20:51:19.109474', 'total_time_s': 73.63543748855591, 'http_queue_latency_s': 0.00030803680419921875}
2026-03-02 20:51:19,151 - root - INFO - [Worker-1/PID-25417] - [556082000] {'request_id': 556082000, 'input_seq_len': 1991, 'output_seq_len': 1094, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.932765', 'http_post_time': '2026-03-02 20:50:04.933646', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.151013', 'zmq_push_time': '2026-03-02 20:51:19.151013', 'total_time_s': 74.21824836730957, 'http_queue_latency_s': 0.0008814334869384766}
2026-03-02 20:51:19,435 - root - INFO - [Worker-1/PID-25417] - [556218192] {'request_id': 556218192, 'input_seq_len': 5385, 'output_seq_len': 899, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.791842', 'http_post_time': '2026-03-02 20:50:05.791948', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.435671', 'zmq_push_time': '2026-03-02 20:51:19.435671', 'total_time_s': 73.64382886886597, 'http_queue_latency_s': 0.00010561943054199219}
2026-03-02 20:51:19,691 - root - INFO - [Worker-1/PID-25417] - [556262736] {'request_id': 556262736, 'input_seq_len': 2292, 'output_seq_len': 836, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.060583', 'http_post_time': '2026-03-02 20:50:06.060658', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.691599', 'zmq_push_time': '2026-03-02 20:51:19.691599', 'total_time_s': 73.63101530075073, 'http_queue_latency_s': 7.43865966796875e-05}
2026-03-02 20:51:19,724 - root - INFO - [Worker-1/PID-25417] - [556152656] {'request_id': 556152656, 'input_seq_len': 5125, 'output_seq_len': 1002, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.394064', 'http_post_time': '2026-03-02 20:50:05.394185', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.724721', 'zmq_push_time': '2026-03-02 20:51:19.724721', 'total_time_s': 74.33065700531006, 'http_queue_latency_s': 0.00012135505676269531}
2026-03-02 20:51:19,971 - root - INFO - [Worker-1/PID-25417] - [556198736] {'request_id': 556198736, 'input_seq_len': 3489, 'output_seq_len': 939, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.678210', 'http_post_time': '2026-03-02 20:50:05.678299', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.971068', 'zmq_push_time': '2026-03-02 20:51:19.971068', 'total_time_s': 74.29285860061646, 'http_queue_latency_s': 8.96453857421875e-05}
2026-03-02 20:51:20,016 - root - INFO - [Worker-1/PID-25417] - [556110672] {'request_id': 556110672, 'input_seq_len': 3336, 'output_seq_len': 1067, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.151043', 'http_post_time': '2026-03-02 20:50:05.151162', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:20.016008', 'zmq_push_time': '2026-03-02 20:51:20.016008', 'total_time_s': 74.86496448516846, 'http_queue_latency_s': 0.00011873245239257812}
2026-03-02 20:51:20,309 - root - INFO - [Worker-1/PID-25417] - [556196176] {'request_id': 556196176, 'input_seq_len': 2953, 'output_seq_len': 949, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.660932', 'http_post_time': '2026-03-02 20:50:05.661007', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:20.308949', 'zmq_push_time': '2026-03-02 20:51:20.308949', 'total_time_s': 74.6480164527893, 'http_queue_latency_s': 7.510185241699219e-05}
2026-03-02 20:51:20,612 - root - INFO - [Worker-1/PID-25417] - [556151120] {'request_id': 556151120, 'input_seq_len': 5686, 'output_seq_len': 1018, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.380977', 'http_post_time': '2026-03-02 20:50:05.381111', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:20.612549', 'zmq_push_time': '2026-03-02 20:51:20.612549', 'total_time_s': 75.2315719127655, 'http_queue_latency_s': 0.0001347064971923828}
2026-03-02 20:51:20,754 - root - INFO - [Worker-1/PID-25417] - [556131152] {'request_id': 556131152, 'input_seq_len': 2586, 'output_seq_len': 1050, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.269588', 'http_post_time': '2026-03-02 20:50:05.269665', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:20.754118', 'zmq_push_time': '2026-03-02 20:51:20.754118', 'total_time_s': 75.484530210495, 'http_queue_latency_s': 7.748603820800781e-05}
2026-03-02 20:51:21,105 - root - INFO - [Worker-1/PID-25417] - [556092240] {'request_id': 556092240, 'input_seq_len': 5265, 'output_seq_len': 1113, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.015143', 'http_post_time': '2026-03-02 20:50:05.015289', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:21.105750', 'zmq_push_time': '2026-03-02 20:51:21.105750', 'total_time_s': 76.09060668945312, 'http_queue_latency_s': 0.00014591217041015625}
2026-03-02 20:51:21,627 - root - INFO - [Worker-1/PID-25417] - [556161360] {'request_id': 556161360, 'input_seq_len': 13133, 'output_seq_len': 1026, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.448447', 'http_post_time': '2026-03-02 20:50:05.448694', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:21.626899', 'zmq_push_time': '2026-03-02 20:51:21.626899', 'total_time_s': 76.17845106124878, 'http_queue_latency_s': 0.0002467632293701172}
2026-03-02 20:51:21,774 - root - INFO - [Worker-1/PID-25417] - [556170064] {'request_id': 556170064, 'input_seq_len': 2733, 'output_seq_len': 1016, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.498159', 'http_post_time': '2026-03-02 20:50:05.498248', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:21.774814', 'zmq_push_time': '2026-03-02 20:51:21.774814', 'total_time_s': 76.27665519714355, 'http_queue_latency_s': 8.869171142578125e-05}
2026-03-02 20:51:21,813 - root - INFO - [Worker-1/PID-25417] - [556165968] {'request_id': 556165968, 'input_seq_len': 3334, 'output_seq_len': 1022, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.476519', 'http_post_time': '2026-03-02 20:50:05.476625', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:21.813413', 'zmq_push_time': '2026-03-02 20:51:21.813413', 'total_time_s': 76.33689427375793, 'http_queue_latency_s': 0.00010585784912109375}
2026-03-02 20:51:22,240 - root - INFO - [Worker-1/PID-25417] - [556111184] {'request_id': 556111184, 'input_seq_len': 9933, 'output_seq_len': 1105, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.155598', 'http_post_time': '2026-03-02 20:50:05.155769', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.240520', 'zmq_push_time': '2026-03-02 20:51:22.240520', 'total_time_s': 77.08492159843445, 'http_queue_latency_s': 0.00017023086547851562}
2026-03-02 20:51:22,445 - root - INFO - [Worker-1/PID-25417] - [556138832] {'request_id': 556138832, 'input_seq_len': 3889, 'output_seq_len': 1068, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.312668', 'http_post_time': '2026-03-02 20:50:05.312803', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.445687', 'zmq_push_time': '2026-03-02 20:51:22.445687', 'total_time_s': 77.13301849365234, 'http_queue_latency_s': 0.00013446807861328125}
2026-03-02 20:51:22,486 - root - INFO - [Worker-1/PID-25417] - [556247888] {'request_id': 556247888, 'input_seq_len': 6961, 'output_seq_len': 907, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.967130', 'http_post_time': '2026-03-02 20:50:05.967305', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.486194', 'zmq_push_time': '2026-03-02 20:51:22.486194', 'total_time_s': 76.51906371116638, 'http_queue_latency_s': 0.00017499923706054688}
2026-03-02 20:51:22,491 - root - INFO - [Worker-1/PID-25417] - [556225360] {'request_id': 556225360, 'input_seq_len': 2963, 'output_seq_len': 943, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.831506', 'http_post_time': '2026-03-02 20:50:05.831580', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.491276', 'zmq_push_time': '2026-03-02 20:51:22.491276', 'total_time_s': 76.65977001190186, 'http_queue_latency_s': 7.367134094238281e-05}
2026-03-02 20:51:22,494 - root - INFO - [Worker-1/PID-25417] - [556125008] {'request_id': 556125008, 'input_seq_len': 5406, 'output_seq_len': 1090, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.236784', 'http_post_time': '2026-03-02 20:50:05.236893', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.494058', 'zmq_push_time': '2026-03-02 20:51:22.494058', 'total_time_s': 77.25727391242981, 'http_queue_latency_s': 0.00010919570922851562}
2026-03-02 20:51:22,788 - root - INFO - [Worker-1/PID-25417] - [556097872] {'request_id': 556097872, 'input_seq_len': 2069, 'output_seq_len': 1131, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.058418', 'http_post_time': '2026-03-02 20:50:05.058496', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.787938', 'zmq_push_time': '2026-03-02 20:51:22.787938', 'total_time_s': 77.72951936721802, 'http_queue_latency_s': 7.748603820800781e-05}
2026-03-02 20:51:22,825 - root - INFO - [Worker-1/PID-25417] - [556097360] {'request_id': 556097360, 'input_seq_len': 3603, 'output_seq_len': 1133, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.054518', 'http_post_time': '2026-03-02 20:50:05.054618', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.825927', 'zmq_push_time': '2026-03-02 20:51:22.825927', 'total_time_s': 77.771409034729, 'http_queue_latency_s': 9.989738464355469e-05}
