2026-03-02 20:48:57,429 - root - INFO - [Worker-1/PID-23407] - Worker 1 (PID: 23407) logging initialized
2026-03-02 20:48:57,430 - root - INFO - [Worker-1/PID-23407] - Worker 1 starting (PID: 23407)
2026-03-02 20:48:58,250 - root - INFO - [Worker-1/PID-23407] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:48:58,250 - root - INFO - [Worker-1/PID-23407] - Worker 1 initialized successfully
2026-03-02 20:51:11,823 - root - INFO - [Worker-1/PID-23407] - [556167344] {'request_id': 556167344, 'input_seq_len': 2614, 'output_seq_len': 804, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.484625', 'http_post_time': '2026-03-02 20:50:05.484769', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.823409', 'zmq_push_time': '2026-03-02 20:51:11.823409', 'total_time_s': 66.33878374099731, 'http_queue_latency_s': 0.0001442432403564453}
2026-03-02 20:51:11,854 - root - INFO - [Worker-1/PID-23407] - [556130480] {'request_id': 556130480, 'input_seq_len': 1931, 'output_seq_len': 858, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.266700', 'http_post_time': '2026-03-02 20:50:05.266767', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.854938', 'zmq_push_time': '2026-03-02 20:51:11.854938', 'total_time_s': 66.58823847770691, 'http_queue_latency_s': 6.747245788574219e-05}
2026-03-02 20:51:11,973 - root - INFO - [Worker-1/PID-23407] - [556271280] {'request_id': 556271280, 'input_seq_len': 1545, 'output_seq_len': 654, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.112296', 'http_post_time': '2026-03-02 20:50:06.112399', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:11.973903', 'zmq_push_time': '2026-03-02 20:51:11.973903', 'total_time_s': 65.86160683631897, 'http_queue_latency_s': 0.00010228157043457031}
2026-03-02 20:51:12,224 - root - INFO - [Worker-1/PID-23407] - [556233392] {'request_id': 556233392, 'input_seq_len': 1146, 'output_seq_len': 717, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.877282', 'http_post_time': '2026-03-02 20:50:05.877342', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:12.223919', 'zmq_push_time': '2026-03-02 20:51:12.223919', 'total_time_s': 66.34663724899292, 'http_queue_latency_s': 6.008148193359375e-05}
2026-03-02 20:51:14,561 - root - INFO - [Worker-1/PID-23407] - [556097712] {'request_id': 556097712, 'input_seq_len': 5786, 'output_seq_len': 966, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.057528', 'http_post_time': '2026-03-02 20:50:05.057635', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.561342', 'zmq_push_time': '2026-03-02 20:51:14.561342', 'total_time_s': 69.50381350517273, 'http_queue_latency_s': 0.00010633468627929688}
2026-03-02 20:51:15,125 - root - INFO - [Worker-1/PID-23407] - [556156080] {'request_id': 556156080, 'input_seq_len': 2933, 'output_seq_len': 892, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.414871', 'http_post_time': '2026-03-02 20:50:05.415002', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.125726', 'zmq_push_time': '2026-03-02 20:51:15.125726', 'total_time_s': 69.71085476875305, 'http_queue_latency_s': 0.0001308917999267578}
2026-03-02 20:51:15,537 - root - INFO - [Worker-1/PID-23407] - [556097200] {'request_id': 556097200, 'input_seq_len': 3614, 'output_seq_len': 983, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.053917', 'http_post_time': '2026-03-02 20:50:05.054012', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.537375', 'zmq_push_time': '2026-03-02 20:51:15.537375', 'total_time_s': 70.48345828056335, 'http_queue_latency_s': 9.465217590332031e-05}
2026-03-02 20:51:15,663 - root - INFO - [Worker-1/PID-23407] - [556092592] {'request_id': 556092592, 'input_seq_len': 3095, 'output_seq_len': 991, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.018292', 'http_post_time': '2026-03-02 20:50:05.018381', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.663558', 'zmq_push_time': '2026-03-02 20:51:15.663558', 'total_time_s': 70.64526557922363, 'http_queue_latency_s': 8.845329284667969e-05}
2026-03-02 20:51:15,796 - root - INFO - [Worker-1/PID-23407] - [556107440] {'request_id': 556107440, 'input_seq_len': 2513, 'output_seq_len': 972, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.133680', 'http_post_time': '2026-03-02 20:50:05.133763', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.796482', 'zmq_push_time': '2026-03-02 20:51:15.796482', 'total_time_s': 70.66280174255371, 'http_queue_latency_s': 8.273124694824219e-05}
2026-03-02 20:51:15,976 - root - INFO - [Worker-1/PID-23407] - [556110512] {'request_id': 556110512, 'input_seq_len': 2944, 'output_seq_len': 969, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.177103', 'http_post_time': '2026-03-02 20:50:05.178971', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.976589', 'zmq_push_time': '2026-03-02 20:51:15.976589', 'total_time_s': 70.79948616027832, 'http_queue_latency_s': 0.0018682479858398438}
2026-03-02 20:51:16,113 - root - INFO - [Worker-1/PID-23407] - [556145840] {'request_id': 556145840, 'input_seq_len': 3679, 'output_seq_len': 924, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.352587', 'http_post_time': '2026-03-02 20:50:05.352707', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.113232', 'zmq_push_time': '2026-03-02 20:51:16.113232', 'total_time_s': 70.76064419746399, 'http_queue_latency_s': 0.00011944770812988281}
