2026-03-02 20:50:03,204 - root - INFO - [Worker-0/PID-26220] - Worker 0 (PID: 26220) logging initialized
2026-03-02 20:50:03,205 - root - INFO - [Worker-0/PID-26220] - Worker 0 starting (PID: 26220)
2026-03-02 20:50:03,986 - root - INFO - [Worker-0/PID-26220] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 20:50:03,987 - root - INFO - [Worker-0/PID-26220] - Worker 0 initialized successfully
2026-03-02 20:51:03,738 - root - INFO - [Worker-0/PID-26220] - [556088464] {'request_id': 556088464, 'input_seq_len': 7110, 'output_seq_len': 729, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.985077', 'http_post_time': '2026-03-02 20:50:04.985250', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:03.738708', 'zmq_push_time': '2026-03-02 20:51:03.738708', 'total_time_s': 58.753631353378296, 'http_queue_latency_s': 0.0001723766326904297}
2026-03-02 20:51:14,128 - root - INFO - [Worker-0/PID-26220] - [556198032] {'request_id': 556198032, 'input_seq_len': 2252, 'output_seq_len': 813, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.673145', 'http_post_time': '2026-03-02 20:50:05.673219', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.128272', 'zmq_push_time': '2026-03-02 20:51:14.128272', 'total_time_s': 68.45512700080872, 'http_queue_latency_s': 7.343292236328125e-05}
2026-03-02 20:51:14,167 - root - INFO - [Worker-0/PID-26220] - [556173456] {'request_id': 556173456, 'input_seq_len': 4611, 'output_seq_len': 852, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.520530', 'http_post_time': '2026-03-02 20:50:05.520653', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.167256', 'zmq_push_time': '2026-03-02 20:51:14.167256', 'total_time_s': 68.64672589302063, 'http_queue_latency_s': 0.00012302398681640625}
2026-03-02 20:51:14,966 - root - INFO - [Worker-0/PID-26220] - [556120208] {'request_id': 556120208, 'input_seq_len': 4578, 'output_seq_len': 944, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.210863', 'http_post_time': '2026-03-02 20:50:05.210984', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:14.965950', 'zmq_push_time': '2026-03-02 20:51:14.965950', 'total_time_s': 69.75508737564087, 'http_queue_latency_s': 0.00012063980102539062}
2026-03-02 20:51:15,052 - root - INFO - [Worker-0/PID-26220] - [556107920] {'request_id': 556107920, 'input_seq_len': 3623, 'output_seq_len': 965, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.136590', 'http_post_time': '2026-03-02 20:50:05.136696', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.052183', 'zmq_push_time': '2026-03-02 20:51:15.052183', 'total_time_s': 69.91559290885925, 'http_queue_latency_s': 0.00010538101196289062}
2026-03-02 20:51:15,228 - root - INFO - [Worker-0/PID-26220] - [556091536] {'request_id': 556091536, 'input_seq_len': 3225, 'output_seq_len': 989, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.008694', 'http_post_time': '2026-03-02 20:50:05.008775', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.228283', 'zmq_push_time': '2026-03-02 20:51:15.228283', 'total_time_s': 70.21958899497986, 'http_queue_latency_s': 8.058547973632812e-05}
2026-03-02 20:51:15,340 - root - INFO - [Worker-0/PID-26220] - [556125328] {'request_id': 556125328, 'input_seq_len': 2321, 'output_seq_len': 943, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.238219', 'http_post_time': '2026-03-02 20:50:05.238293', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.340232', 'zmq_push_time': '2026-03-02 20:51:15.340232', 'total_time_s': 70.10201334953308, 'http_queue_latency_s': 7.390975952148438e-05}
2026-03-02 20:51:15,347 - root - INFO - [Worker-0/PID-26220] - [556115088] {'request_id': 556115088, 'input_seq_len': 6612, 'output_seq_len': 958, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.181299', 'http_post_time': '2026-03-02 20:50:05.181434', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.347821', 'zmq_push_time': '2026-03-02 20:51:15.347821', 'total_time_s': 70.16652226448059, 'http_queue_latency_s': 0.00013518333435058594}
2026-03-02 20:51:15,636 - root - INFO - [Worker-0/PID-26220] - [556197520] {'request_id': 556197520, 'input_seq_len': 7270, 'output_seq_len': 841, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.669711', 'http_post_time': '2026-03-02 20:50:05.669861', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.636107', 'zmq_push_time': '2026-03-02 20:51:15.636107', 'total_time_s': 69.96639633178711, 'http_queue_latency_s': 0.0001499652862548828}
2026-03-02 20:51:15,917 - root - INFO - [Worker-0/PID-26220] - [556095632] {'request_id': 556095632, 'input_seq_len': 3947, 'output_seq_len': 996, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.042991', 'http_post_time': '2026-03-02 20:50:05.043082', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:15.917750', 'zmq_push_time': '2026-03-02 20:51:15.917750', 'total_time_s': 70.87475943565369, 'http_queue_latency_s': 9.107589721679688e-05}
2026-03-02 20:51:16,786 - root - INFO - [Worker-0/PID-26220] - [556179088] {'request_id': 556179088, 'input_seq_len': 4580, 'output_seq_len': 899, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.563906', 'http_post_time': '2026-03-02 20:50:05.565138', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.786004', 'zmq_push_time': '2026-03-02 20:51:16.786004', 'total_time_s': 71.22209858894348, 'http_queue_latency_s': 0.0012326240539550781}
2026-03-02 20:51:16,844 - root - INFO - [Worker-0/PID-26220] - [556152976] {'request_id': 556152976, 'input_seq_len': 2952, 'output_seq_len': 936, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.396895', 'http_post_time': '2026-03-02 20:50:05.397248', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:16.843995', 'zmq_push_time': '2026-03-02 20:51:16.843995', 'total_time_s': 71.4471001625061, 'http_queue_latency_s': 0.00035262107849121094}
2026-03-02 20:51:17,740 - root - INFO - [Worker-0/PID-26220] - [556085904] {'request_id': 556085904, 'input_seq_len': 3634, 'output_seq_len': 1046, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.963933', 'http_post_time': '2026-03-02 20:50:04.964033', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.740878', 'zmq_push_time': '2026-03-02 20:51:17.740878', 'total_time_s': 72.77694511413574, 'http_queue_latency_s': 0.00010061264038085938}
2026-03-02 20:51:17,888 - root - INFO - [Worker-0/PID-26220] - [556160144] {'request_id': 556160144, 'input_seq_len': 2378, 'output_seq_len': 944, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.440802', 'http_post_time': '2026-03-02 20:50:05.440945', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.888810', 'zmq_push_time': '2026-03-02 20:51:17.888810', 'total_time_s': 72.44800734519958, 'http_queue_latency_s': 0.00014281272888183594}
2026-03-02 20:51:17,891 - root - INFO - [Worker-0/PID-26220] - [556166800] {'request_id': 556166800, 'input_seq_len': 2162, 'output_seq_len': 932, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.491702', 'http_post_time': '2026-03-02 20:50:05.492321', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.891850', 'zmq_push_time': '2026-03-02 20:51:17.891850', 'total_time_s': 72.40014815330505, 'http_queue_latency_s': 0.0006184577941894531}
2026-03-02 20:51:17,928 - root - INFO - [Worker-0/PID-26220] - [556208272] {'request_id': 556208272, 'input_seq_len': 2930, 'output_seq_len': 869, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.734302', 'http_post_time': '2026-03-02 20:50:05.734431', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:17.928083', 'zmq_push_time': '2026-03-02 20:51:17.928083', 'total_time_s': 72.19378089904785, 'http_queue_latency_s': 0.00012874603271484375}
2026-03-02 20:51:18,130 - root - INFO - [Worker-0/PID-26220] - [556148880] {'request_id': 556148880, 'input_seq_len': 2683, 'output_seq_len': 964, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.369989', 'http_post_time': '2026-03-02 20:50:05.370062', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.130659', 'zmq_push_time': '2026-03-02 20:51:18.130659', 'total_time_s': 72.76066946983337, 'http_queue_latency_s': 7.2479248046875e-05}
2026-03-02 20:51:18,393 - root - INFO - [Worker-0/PID-26220] - [556110480] {'request_id': 556110480, 'input_seq_len': 2471, 'output_seq_len': 1023, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.150157', 'http_post_time': '2026-03-02 20:50:05.150244', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.393877', 'zmq_push_time': '2026-03-02 20:51:18.393877', 'total_time_s': 73.24371981620789, 'http_queue_latency_s': 8.678436279296875e-05}
2026-03-02 20:51:18,489 - root - INFO - [Worker-0/PID-26220] - [556195984] {'request_id': 556195984, 'input_seq_len': 2484, 'output_seq_len': 897, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.660018', 'http_post_time': '2026-03-02 20:50:05.660085', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.488965', 'zmq_push_time': '2026-03-02 20:51:18.488965', 'total_time_s': 72.828946352005, 'http_queue_latency_s': 6.67572021484375e-05}
2026-03-02 20:51:18,528 - root - INFO - [Worker-0/PID-26220] - [556099728] {'request_id': 556099728, 'input_seq_len': 4188, 'output_seq_len': 1040, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.090524', 'http_post_time': '2026-03-02 20:50:05.090687', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.528919', 'zmq_push_time': '2026-03-02 20:51:18.528919', 'total_time_s': 73.4383955001831, 'http_queue_latency_s': 0.0001633167266845703}
2026-03-02 20:51:18,754 - root - INFO - [Worker-0/PID-26220] - [556199056] {'request_id': 556199056, 'input_seq_len': 8003, 'output_seq_len': 895, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.679876', 'http_post_time': '2026-03-02 20:50:05.680011', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.754300', 'zmq_push_time': '2026-03-02 20:51:18.754300', 'total_time_s': 73.07442474365234, 'http_queue_latency_s': 0.00013566017150878906}
2026-03-02 20:51:18,860 - root - INFO - [Worker-0/PID-26220] - [556178576] {'request_id': 556178576, 'input_seq_len': 4132, 'output_seq_len': 933, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.563065', 'http_post_time': '2026-03-02 20:50:05.565020', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:18.860705', 'zmq_push_time': '2026-03-02 20:51:18.860705', 'total_time_s': 73.2976405620575, 'http_queue_latency_s': 0.001955270767211914}
2026-03-02 20:51:19,068 - root - INFO - [Worker-0/PID-26220] - [556165264] {'request_id': 556165264, 'input_seq_len': 4477, 'output_seq_len': 955, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.473586', 'http_post_time': '2026-03-02 20:50:05.473738', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.068583', 'zmq_push_time': '2026-03-02 20:51:19.068583', 'total_time_s': 73.5949969291687, 'http_queue_latency_s': 0.00015211105346679688}
2026-03-02 20:51:19,198 - root - INFO - [Worker-0/PID-26220] - [556087440] {'request_id': 556087440, 'input_seq_len': 2833, 'output_seq_len': 1068, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.976377', 'http_post_time': '2026-03-02 20:50:04.976461', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.198556', 'zmq_push_time': '2026-03-02 20:51:19.198556', 'total_time_s': 74.22217869758606, 'http_queue_latency_s': 8.320808410644531e-05}
2026-03-02 20:51:19,802 - root - INFO - [Worker-0/PID-26220] - [556127376] {'request_id': 556127376, 'input_seq_len': 4270, 'output_seq_len': 1022, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.249467', 'http_post_time': '2026-03-02 20:50:05.249552', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.802026', 'zmq_push_time': '2026-03-02 20:51:19.802026', 'total_time_s': 74.55255937576294, 'http_queue_latency_s': 8.487701416015625e-05}
2026-03-02 20:51:19,805 - root - INFO - [Worker-0/PID-26220] - [556153488] {'request_id': 556153488, 'input_seq_len': 2766, 'output_seq_len': 986, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.398929', 'http_post_time': '2026-03-02 20:50:05.399434', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:19.805657', 'zmq_push_time': '2026-03-02 20:51:19.805657', 'total_time_s': 74.40672779083252, 'http_queue_latency_s': 0.0005052089691162109}
2026-03-02 20:51:20,482 - root - INFO - [Worker-0/PID-26220] - [556141200] {'request_id': 556141200, 'input_seq_len': 2206, 'output_seq_len': 1012, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.325076', 'http_post_time': '2026-03-02 20:50:05.325152', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:20.482350', 'zmq_push_time': '2026-03-02 20:51:20.482350', 'total_time_s': 75.15727400779724, 'http_queue_latency_s': 7.557868957519531e-05}
2026-03-02 20:51:20,622 - root - INFO - [Worker-0/PID-26220] - [556191376] {'request_id': 556191376, 'input_seq_len': 4193, 'output_seq_len': 941, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.631988', 'http_post_time': '2026-03-02 20:50:05.632085', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:20.622383', 'zmq_push_time': '2026-03-02 20:51:20.622383', 'total_time_s': 74.99039483070374, 'http_queue_latency_s': 9.72747802734375e-05}
2026-03-02 20:51:21,260 - root - INFO - [Worker-0/PID-26220] - [556309136] {'request_id': 556309136, 'input_seq_len': 1443, 'output_seq_len': 771, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.352494', 'http_post_time': '2026-03-02 20:50:06.353563', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:21.260869', 'zmq_push_time': '2026-03-02 20:51:21.260869', 'total_time_s': 74.90837502479553, 'http_queue_latency_s': 0.0010690689086914062}
2026-03-02 20:51:21,845 - root - INFO - [Worker-0/PID-26220] - [556110992] {'request_id': 556110992, 'input_seq_len': 3783, 'output_seq_len': 1086, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.152838', 'http_post_time': '2026-03-02 20:50:05.152961', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:21.845134', 'zmq_push_time': '2026-03-02 20:51:21.845134', 'total_time_s': 76.69229531288147, 'http_queue_latency_s': 0.0001227855682373047}
2026-03-02 20:51:22,032 - root - INFO - [Worker-0/PID-26220] - [556278416] {'request_id': 556278416, 'input_seq_len': 1378, 'output_seq_len': 836, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.156699', 'http_post_time': '2026-03-02 20:50:06.156754', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.031968', 'zmq_push_time': '2026-03-02 20:51:22.031968', 'total_time_s': 75.87526965141296, 'http_queue_latency_s': 5.53131103515625e-05}
2026-03-02 20:51:22,039 - root - INFO - [Worker-0/PID-26220] - [556269200] {'request_id': 556269200, 'input_seq_len': 2321, 'output_seq_len': 850, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.101268', 'http_post_time': '2026-03-02 20:50:06.101523', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.038922', 'zmq_push_time': '2026-03-02 20:51:22.038922', 'total_time_s': 75.9376540184021, 'http_queue_latency_s': 0.0002551078796386719}
2026-03-02 20:51:22,140 - root - INFO - [Worker-0/PID-26220] - [556270736] {'request_id': 556270736, 'input_seq_len': 3541, 'output_seq_len': 851, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.108644', 'http_post_time': '2026-03-02 20:50:06.108983', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.140501', 'zmq_push_time': '2026-03-02 20:51:22.140501', 'total_time_s': 76.03185701370239, 'http_queue_latency_s': 0.00033926963806152344}
2026-03-02 20:51:22,305 - root - INFO - [Worker-0/PID-26220] - [556084880] {'request_id': 556084880, 'input_seq_len': 4638, 'output_seq_len': 1132, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:04.956617', 'http_post_time': '2026-03-02 20:50:04.956754', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.304996', 'zmq_push_time': '2026-03-02 20:51:22.304996', 'total_time_s': 77.348379611969, 'http_queue_latency_s': 0.00013685226440429688}
2026-03-02 20:51:22,346 - root - INFO - [Worker-0/PID-26220] - [556185232] {'request_id': 556185232, 'input_seq_len': 2089, 'output_seq_len': 987, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.592353', 'http_post_time': '2026-03-02 20:50:05.592425', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.346147', 'zmq_push_time': '2026-03-02 20:51:22.346147', 'total_time_s': 76.75379395484924, 'http_queue_latency_s': 7.176399230957031e-05}
2026-03-02 20:51:22,446 - root - INFO - [Worker-0/PID-26220] - [556121232] {'request_id': 556121232, 'input_seq_len': 2568, 'output_seq_len': 1082, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.217656', 'http_post_time': '2026-03-02 20:50:05.217737', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.446259', 'zmq_push_time': '2026-03-02 20:51:22.446259', 'total_time_s': 77.22860336303711, 'http_queue_latency_s': 8.106231689453125e-05}
2026-03-02 20:51:22,452 - root - INFO - [Worker-0/PID-26220] - [556161168] {'request_id': 556161168, 'input_seq_len': 3451, 'output_seq_len': 1025, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.446324', 'http_post_time': '2026-03-02 20:50:05.446419', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.452013', 'zmq_push_time': '2026-03-02 20:51:22.452013', 'total_time_s': 77.0056893825531, 'http_queue_latency_s': 9.5367431640625e-05}
2026-03-02 20:51:22,543 - root - INFO - [Worker-0/PID-26220] - [556151952] {'request_id': 556151952, 'input_seq_len': 4080, 'output_seq_len': 1039, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.389837', 'http_post_time': '2026-03-02 20:50:05.390382', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.543561', 'zmq_push_time': '2026-03-02 20:51:22.543561', 'total_time_s': 77.15372371673584, 'http_queue_latency_s': 0.0005450248718261719}
2026-03-02 20:51:22,649 - root - INFO - [Worker-0/PID-26220] - [556106384] {'request_id': 556106384, 'input_seq_len': 4646, 'output_seq_len': 1107, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.127925', 'http_post_time': '2026-03-02 20:50:05.128128', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.649685', 'zmq_push_time': '2026-03-02 20:51:22.649685', 'total_time_s': 77.52175974845886, 'http_queue_latency_s': 0.00020265579223632812}
2026-03-02 20:51:22,654 - root - INFO - [Worker-0/PID-26220] - [556096656] {'request_id': 556096656, 'input_seq_len': 4369, 'output_seq_len': 1119, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.050557', 'http_post_time': '2026-03-02 20:50:05.050649', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:22.654408', 'zmq_push_time': '2026-03-02 20:51:22.654408', 'total_time_s': 77.60385131835938, 'http_queue_latency_s': 9.226799011230469e-05}
2026-03-02 20:51:23,270 - root - INFO - [Worker-0/PID-26220] - [556139152] {'request_id': 556139152, 'input_seq_len': 8247, 'output_seq_len': 1061, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.314834', 'http_post_time': '2026-03-02 20:50:05.314974', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:23.270509', 'zmq_push_time': '2026-03-02 20:51:23.270509', 'total_time_s': 77.95567464828491, 'http_queue_latency_s': 0.00013947486877441406}
2026-03-02 20:51:23,357 - root - INFO - [Worker-0/PID-26220] - [556202128] {'request_id': 556202128, 'input_seq_len': 3394, 'output_seq_len': 968, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.692724', 'http_post_time': '2026-03-02 20:50:05.692820', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:23.357497', 'zmq_push_time': '2026-03-02 20:51:23.357497', 'total_time_s': 77.66477346420288, 'http_queue_latency_s': 9.608268737792969e-05}
2026-03-02 20:51:23,451 - root - INFO - [Worker-0/PID-26220] - [556159120] {'request_id': 556159120, 'input_seq_len': 2245, 'output_seq_len': 1037, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:05.434036', 'http_post_time': '2026-03-02 20:50:05.434107', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:23.451111', 'zmq_push_time': '2026-03-02 20:51:23.451111', 'total_time_s': 78.01707530021667, 'http_queue_latency_s': 7.104873657226562e-05}
2026-03-02 20:51:23,538 - root - INFO - [Worker-0/PID-26220] - [556268688] {'request_id': 556268688, 'input_seq_len': 2444, 'output_seq_len': 870, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 20:50:06.098863', 'http_post_time': '2026-03-02 20:50:06.099123', 'first_token_time': None, 'final_token_time': '2026-03-02 20:51:23.538664', 'zmq_push_time': '2026-03-02 20:51:23.538664', 'total_time_s': 77.43980145454407, 'http_queue_latency_s': 0.00026035308837890625}
