2026-03-02 21:12:32,870 - root - INFO - [Worker-1/PID-25619] - Worker 1 (PID: 25619) logging initialized
2026-03-02 21:12:32,871 - root - INFO - [Worker-1/PID-25619] - Worker 1 starting (PID: 25619)
2026-03-02 21:12:33,657 - root - INFO - [Worker-1/PID-25619] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:12:33,657 - root - INFO - [Worker-1/PID-25619] - Worker 1 initialized successfully
2026-03-02 21:13:16,442 - root - INFO - [Worker-1/PID-25619] - [825311520] {'request_id': 825311520, 'input_seq_len': 194, 'output_seq_len': 603, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.335299', 'http_post_time': '2026-03-02 21:13:01.335872', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.441880', 'zmq_push_time': '2026-03-02 21:13:16.441880', 'total_time_s': 15.10658049583435, 'http_queue_latency_s': 0.0005729198455810547}
2026-03-02 21:13:28,602 - root - INFO - [Worker-1/PID-25619] - [825289504] {'request_id': 825289504, 'input_seq_len': 259, 'output_seq_len': 1191, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.318507', 'http_post_time': '2026-03-02 21:13:01.320393', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:28.602225', 'zmq_push_time': '2026-03-02 21:13:28.602225', 'total_time_s': 27.283717393875122, 'http_queue_latency_s': 0.0018851757049560547}
2026-03-02 21:13:29,386 - root - INFO - [Worker-1/PID-25619] - [825303840] {'request_id': 825303840, 'input_seq_len': 463, 'output_seq_len': 1225, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.328209', 'http_post_time': '2026-03-02 21:13:01.329174', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:29.386037', 'zmq_push_time': '2026-03-02 21:13:29.386037', 'total_time_s': 28.057828664779663, 'http_queue_latency_s': 0.0009655952453613281}
2026-03-02 21:13:30,545 - root - INFO - [Worker-1/PID-25619] - [825292576] {'request_id': 825292576, 'input_seq_len': 526, 'output_seq_len': 1276, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.320904', 'http_post_time': '2026-03-02 21:13:01.321957', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.544956', 'zmq_push_time': '2026-03-02 21:13:30.544956', 'total_time_s': 29.22405242919922, 'http_queue_latency_s': 0.0010535717010498047}
2026-03-02 21:13:30,644 - root - INFO - [Worker-1/PID-25619] - [825205024] {'request_id': 825205024, 'input_seq_len': 374, 'output_seq_len': 1297, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.240305', 'http_post_time': '2026-03-02 21:13:01.241263', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:30.644684', 'zmq_push_time': '2026-03-02 21:13:30.644684', 'total_time_s': 29.40437889099121, 'http_queue_latency_s': 0.0009584426879882812}
2026-03-02 21:13:31,356 - root - INFO - [Worker-1/PID-25619] - [825228064] {'request_id': 825228064, 'input_seq_len': 448, 'output_seq_len': 1326, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.260175', 'http_post_time': '2026-03-02 21:13:01.260616', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:31.355934', 'zmq_push_time': '2026-03-02 21:13:31.355934', 'total_time_s': 30.09575891494751, 'http_queue_latency_s': 0.00044083595275878906}
2026-03-02 21:13:31,637 - root - INFO - [Worker-1/PID-25619] - [825235744] {'request_id': 825235744, 'input_seq_len': 651, 'output_seq_len': 1339, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.266035', 'http_post_time': '2026-03-02 21:13:01.266352', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:31.637301', 'zmq_push_time': '2026-03-02 21:13:31.637301', 'total_time_s': 30.371265411376953, 'http_queue_latency_s': 0.0003170967102050781}
2026-03-02 21:13:32,032 - root - INFO - [Worker-1/PID-25619] - [825252128] {'request_id': 825252128, 'input_seq_len': 411, 'output_seq_len': 1356, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.280688', 'http_post_time': '2026-03-02 21:13:01.280875', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:32.032453', 'zmq_push_time': '2026-03-02 21:13:32.032453', 'total_time_s': 30.751765251159668, 'http_queue_latency_s': 0.0001876354217529297}
2026-03-02 21:13:32,360 - root - INFO - [Worker-1/PID-25619] - [825286944] {'request_id': 825286944, 'input_seq_len': 501, 'output_seq_len': 1367, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.314216', 'http_post_time': '2026-03-02 21:13:01.317780', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:32.359941', 'zmq_push_time': '2026-03-02 21:13:32.359941', 'total_time_s': 31.045724391937256, 'http_queue_latency_s': 0.0035631656646728516}
2026-03-02 21:13:33,522 - root - INFO - [Worker-1/PID-25619] - [825304864] {'request_id': 825304864, 'input_seq_len': 557, 'output_seq_len': 1420, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.329414', 'http_post_time': '2026-03-02 21:13:01.330262', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:33.522316', 'zmq_push_time': '2026-03-02 21:13:33.522316', 'total_time_s': 32.19290232658386, 'http_queue_latency_s': 0.0008480548858642578}
2026-03-02 21:13:33,557 - root - INFO - [Worker-1/PID-25619] - [825302816] {'request_id': 825302816, 'input_seq_len': 358, 'output_seq_len': 1422, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.328076', 'http_post_time': '2026-03-02 21:13:01.328973', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:33.557616', 'zmq_push_time': '2026-03-02 21:13:33.557616', 'total_time_s': 32.22953987121582, 'http_queue_latency_s': 0.000896453857421875}
2026-03-02 21:13:34,468 - root - INFO - [Worker-1/PID-25619] - [825237792] {'request_id': 825237792, 'input_seq_len': 162, 'output_seq_len': 1475, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.268237', 'http_post_time': '2026-03-02 21:13:01.268520', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:34.468464', 'zmq_push_time': '2026-03-02 21:13:34.468464', 'total_time_s': 33.20022702217102, 'http_queue_latency_s': 0.00028252601623535156}
2026-03-02 21:13:34,735 - root - INFO - [Worker-1/PID-25619] - [825223456] {'request_id': 825223456, 'input_seq_len': 438, 'output_seq_len': 1490, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.255877', 'http_post_time': '2026-03-02 21:13:01.256385', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:34.734956', 'zmq_push_time': '2026-03-02 21:13:34.734956', 'total_time_s': 33.479079484939575, 'http_queue_latency_s': 0.0005085468292236328}
2026-03-02 21:13:34,855 - root - INFO - [Worker-1/PID-25619] - [825229088] {'request_id': 825229088, 'input_seq_len': 592, 'output_seq_len': 1495, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.260880', 'http_post_time': '2026-03-02 21:13:01.261144', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:34.855869', 'zmq_push_time': '2026-03-02 21:13:34.855869', 'total_time_s': 33.59498906135559, 'http_queue_latency_s': 0.0002644062042236328}
2026-03-02 21:13:35,107 - root - INFO - [Worker-1/PID-25619] - [825239840] {'request_id': 825239840, 'input_seq_len': 421, 'output_seq_len': 1506, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.269610', 'http_post_time': '2026-03-02 21:13:01.269878', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.107199', 'zmq_push_time': '2026-03-02 21:13:35.107199', 'total_time_s': 33.837589502334595, 'http_queue_latency_s': 0.00026798248291015625}
2026-03-02 21:13:35,255 - root - INFO - [Worker-1/PID-25619] - [825308448] {'request_id': 825308448, 'input_seq_len': 441, 'output_seq_len': 1502, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.332108', 'http_post_time': '2026-03-02 21:13:01.333002', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.255292', 'zmq_push_time': '2026-03-02 21:13:35.255292', 'total_time_s': 33.923184394836426, 'http_queue_latency_s': 0.0008945465087890625}
2026-03-02 21:13:35,649 - root - INFO - [Worker-1/PID-25619] - [825220896] {'request_id': 825220896, 'input_seq_len': 208, 'output_seq_len': 1534, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.253497', 'http_post_time': '2026-03-02 21:13:01.254308', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.649649', 'zmq_push_time': '2026-03-02 21:13:35.649649', 'total_time_s': 34.39615201950073, 'http_queue_latency_s': 0.0008106231689453125}
2026-03-02 21:13:35,712 - root - INFO - [Worker-1/PID-25619] - [825251104] {'request_id': 825251104, 'input_seq_len': 665, 'output_seq_len': 1533, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.279798', 'http_post_time': '2026-03-02 21:13:01.280053', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.712113', 'zmq_push_time': '2026-03-02 21:13:35.712113', 'total_time_s': 34.43231558799744, 'http_queue_latency_s': 0.00025534629821777344}
2026-03-02 21:13:35,968 - root - INFO - [Worker-1/PID-25619] - [825274144] {'request_id': 825274144, 'input_seq_len': 341, 'output_seq_len': 1541, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312880', 'http_post_time': '2026-03-02 21:13:01.315722', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.967999', 'zmq_push_time': '2026-03-02 21:13:35.967999', 'total_time_s': 34.65511918067932, 'http_queue_latency_s': 0.002842426300048828}
2026-03-02 21:13:36,014 - root - INFO - [Worker-1/PID-25619] - [825199392] {'request_id': 825199392, 'input_seq_len': 673, 'output_seq_len': 1555, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.236307', 'http_post_time': '2026-03-02 21:13:01.237542', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.014703', 'zmq_push_time': '2026-03-02 21:13:36.014703', 'total_time_s': 34.77839660644531, 'http_queue_latency_s': 0.0012354850769042969}
2026-03-02 21:13:36,152 - root - INFO - [Worker-1/PID-25619] - [825291552] {'request_id': 825291552, 'input_seq_len': 384, 'output_seq_len': 1548, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.318716', 'http_post_time': '2026-03-02 21:13:01.320717', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.152477', 'zmq_push_time': '2026-03-02 21:13:36.152477', 'total_time_s': 34.83376121520996, 'http_queue_latency_s': 0.002001047134399414}
2026-03-02 21:13:36,882 - root - INFO - [Worker-1/PID-25619] - [825215776] {'request_id': 825215776, 'input_seq_len': 542, 'output_seq_len': 1594, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.249259', 'http_post_time': '2026-03-02 21:13:01.250282', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.882728', 'zmq_push_time': '2026-03-02 21:13:36.882728', 'total_time_s': 35.633469581604004, 'http_queue_latency_s': 0.0010235309600830078}
2026-03-02 21:13:37,011 - root - INFO - [Worker-1/PID-25619] - [825183008] {'request_id': 825183008, 'input_seq_len': 438, 'output_seq_len': 1604, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223473', 'http_post_time': '2026-03-02 21:13:01.226072', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:37.011428', 'zmq_push_time': '2026-03-02 21:13:37.011428', 'total_time_s': 35.78795528411865, 'http_queue_latency_s': 0.0025992393493652344}
2026-03-02 21:13:40,014 - root - INFO - [Worker-1/PID-25619] - [825299744] {'request_id': 825299744, 'input_seq_len': 590, 'output_seq_len': 1731, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.325155', 'http_post_time': '2026-03-02 21:13:01.326295', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:40.014695', 'zmq_push_time': '2026-03-02 21:13:40.014695', 'total_time_s': 38.68954086303711, 'http_queue_latency_s': 0.001140594482421875}
2026-03-02 21:13:40,308 - root - INFO - [Worker-1/PID-25619] - [825184544] {'request_id': 825184544, 'input_seq_len': 270, 'output_seq_len': 1762, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223628', 'http_post_time': '2026-03-02 21:13:01.226409', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:40.308316', 'zmq_push_time': '2026-03-02 21:13:40.308316', 'total_time_s': 39.08468770980835, 'http_queue_latency_s': 0.002780437469482422}
2026-03-02 21:13:42,018 - root - INFO - [Worker-1/PID-25619] - [825254176] {'request_id': 825254176, 'input_seq_len': 337, 'output_seq_len': 1833, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.281862', 'http_post_time': '2026-03-02 21:13:01.282166', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.018649', 'zmq_push_time': '2026-03-02 21:13:42.018649', 'total_time_s': 40.73678708076477, 'http_queue_latency_s': 0.0003039836883544922}
2026-03-02 21:13:42,267 - root - INFO - [Worker-1/PID-25619] - [825218336] {'request_id': 825218336, 'input_seq_len': 463, 'output_seq_len': 1850, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.252268', 'http_post_time': '2026-03-02 21:13:01.252677', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.267616', 'zmq_push_time': '2026-03-02 21:13:42.267616', 'total_time_s': 41.015347957611084, 'http_queue_latency_s': 0.00040984153747558594}
2026-03-02 21:13:43,164 - root - INFO - [Worker-1/PID-25619] - [825216800] {'request_id': 825216800, 'input_seq_len': 423, 'output_seq_len': 1892, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.250497', 'http_post_time': '2026-03-02 21:13:01.250905', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:43.164315', 'zmq_push_time': '2026-03-02 21:13:43.164315', 'total_time_s': 41.91381812095642, 'http_queue_latency_s': 0.00040793418884277344}
2026-03-02 21:13:43,170 - root - INFO - [Worker-1/PID-25619] - [825257760] {'request_id': 825257760, 'input_seq_len': 605, 'output_seq_len': 1886, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.286872', 'http_post_time': '2026-03-02 21:13:01.287291', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:43.169972', 'zmq_push_time': '2026-03-02 21:13:43.169972', 'total_time_s': 41.8831000328064, 'http_queue_latency_s': 0.00041937828063964844}
2026-03-02 21:13:43,620 - root - INFO - [Worker-1/PID-25619] - [825283872] {'request_id': 825283872, 'input_seq_len': 388, 'output_seq_len': 1904, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313924', 'http_post_time': '2026-03-02 21:13:01.317298', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:43.619982', 'zmq_push_time': '2026-03-02 21:13:43.619982', 'total_time_s': 42.30605745315552, 'http_queue_latency_s': 0.003373861312866211}
2026-03-02 21:13:44,026 - root - INFO - [Worker-1/PID-25619] - [825278752] {'request_id': 825278752, 'input_seq_len': 608, 'output_seq_len': 1923, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313352', 'http_post_time': '2026-03-02 21:13:01.316487', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:44.026102', 'zmq_push_time': '2026-03-02 21:13:44.026102', 'total_time_s': 42.71274971961975, 'http_queue_latency_s': 0.0031349658966064453}
2026-03-02 21:13:44,110 - root - INFO - [Worker-1/PID-25619] - [825263904] {'request_id': 825263904, 'input_seq_len': 816, 'output_seq_len': 1930, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.291742', 'http_post_time': '2026-03-02 21:13:01.291829', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:44.110289', 'zmq_push_time': '2026-03-02 21:13:44.110289', 'total_time_s': 42.818546772003174, 'http_queue_latency_s': 8.678436279296875e-05}
2026-03-02 21:13:44,488 - root - INFO - [Worker-1/PID-25619] - [825240864] {'request_id': 825240864, 'input_seq_len': 128, 'output_seq_len': 1951, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.270488', 'http_post_time': '2026-03-02 21:13:01.270737', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:44.488514', 'zmq_push_time': '2026-03-02 21:13:44.488514', 'total_time_s': 43.21802616119385, 'http_queue_latency_s': 0.0002493858337402344}
2026-03-02 21:13:45,353 - root - INFO - [Worker-1/PID-25619] - [825177888] {'request_id': 825177888, 'input_seq_len': 733, 'output_seq_len': 2001, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.222899', 'http_post_time': '2026-03-02 21:13:01.224898', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:45.353431', 'zmq_push_time': '2026-03-02 21:13:45.353431', 'total_time_s': 44.130531787872314, 'http_queue_latency_s': 0.001998424530029297}
2026-03-02 21:13:46,188 - root - INFO - [Worker-1/PID-25619] - [825179424] {'request_id': 825179424, 'input_seq_len': 370, 'output_seq_len': 2040, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223057', 'http_post_time': '2026-03-02 21:13:01.225382', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:46.188054', 'zmq_push_time': '2026-03-02 21:13:46.188054', 'total_time_s': 44.96499729156494, 'http_queue_latency_s': 0.0023255348205566406}
2026-03-02 21:13:46,691 - root - INFO - [Worker-1/PID-25619] - [825180448] {'request_id': 825180448, 'input_seq_len': 191, 'output_seq_len': 2064, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223175', 'http_post_time': '2026-03-02 21:13:01.225594', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:46.691209', 'zmq_push_time': '2026-03-02 21:13:46.691209', 'total_time_s': 45.46803402900696, 'http_queue_latency_s': 0.002419710159301758}
2026-03-02 21:13:47,101 - root - INFO - [Worker-1/PID-25619] - [825250080] {'request_id': 825250080, 'input_seq_len': 816, 'output_seq_len': 2073, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.279022', 'http_post_time': '2026-03-02 21:13:01.279206', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:47.101759', 'zmq_push_time': '2026-03-02 21:13:47.101759', 'total_time_s': 45.82273721694946, 'http_queue_latency_s': 0.00018334388732910156}
2026-03-02 21:13:47,196 - root - INFO - [Worker-1/PID-25619] - [825257248] {'request_id': 825257248, 'input_seq_len': 255, 'output_seq_len': 2076, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.286748', 'http_post_time': '2026-03-02 21:13:01.287144', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:47.196667', 'zmq_push_time': '2026-03-02 21:13:47.196667', 'total_time_s': 45.909918546676636, 'http_queue_latency_s': 0.0003960132598876953}
2026-03-02 21:13:48,525 - root - INFO - [Worker-1/PID-25619] - [825206560] {'request_id': 825206560, 'input_seq_len': 113, 'output_seq_len': 2147, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.241609', 'http_post_time': '2026-03-02 21:13:01.242603', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:48.525051', 'zmq_push_time': '2026-03-02 21:13:48.525051', 'total_time_s': 47.28344225883484, 'http_queue_latency_s': 0.0009944438934326172}
2026-03-02 21:13:48,561 - root - INFO - [Worker-1/PID-25619] - [825181472] {'request_id': 825181472, 'input_seq_len': 624, 'output_seq_len': 2152, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223317', 'http_post_time': '2026-03-02 21:13:01.225790', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:48.561741', 'zmq_push_time': '2026-03-02 21:13:48.561741', 'total_time_s': 47.33842372894287, 'http_queue_latency_s': 0.002473115921020508}
2026-03-02 21:13:48,738 - root - INFO - [Worker-1/PID-25619] - [825178912] {'request_id': 825178912, 'input_seq_len': 353, 'output_seq_len': 2160, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.223004', 'http_post_time': '2026-03-02 21:13:01.225105', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:48.738075', 'zmq_push_time': '2026-03-02 21:13:48.738075', 'total_time_s': 47.51507043838501, 'http_queue_latency_s': 0.0021004676818847656}
