2026-03-02 21:11:56,286 - root - INFO - [Worker-1/PID-24011] - Worker 1 (PID: 24011) logging initialized
2026-03-02 21:11:56,287 - root - INFO - [Worker-1/PID-24011] - Worker 1 starting (PID: 24011)
2026-03-02 21:11:57,128 - root - INFO - [Worker-1/PID-24011] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-02 21:11:57,129 - root - INFO - [Worker-1/PID-24011] - Worker 1 initialized successfully
2026-03-02 21:13:16,262 - root - INFO - [Worker-1/PID-24011] - [825178016] {'request_id': 825178016, 'input_seq_len': 175, 'output_seq_len': 533, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.218340', 'http_post_time': '2026-03-02 21:13:01.219750', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:16.262617', 'zmq_push_time': '2026-03-02 21:13:16.262617', 'total_time_s': 15.044276714324951, 'http_queue_latency_s': 0.001409769058227539}
2026-03-02 21:13:27,942 - root - INFO - [Worker-1/PID-24011] - [825309088] {'request_id': 825309088, 'input_seq_len': 478, 'output_seq_len': 1057, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.332268', 'http_post_time': '2026-03-02 21:13:01.332303', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:27.942053', 'zmq_push_time': '2026-03-02 21:13:27.942053', 'total_time_s': 26.609784603118896, 'http_queue_latency_s': 3.4332275390625e-05}
2026-03-02 21:13:28,051 - root - INFO - [Worker-1/PID-24011] - [825265056] {'request_id': 825265056, 'input_seq_len': 162, 'output_seq_len': 1068, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.292939', 'http_post_time': '2026-03-02 21:13:01.292969', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:28.050932', 'zmq_push_time': '2026-03-02 21:13:28.050932', 'total_time_s': 26.7579927444458, 'http_queue_latency_s': 3.0279159545898438e-05}
2026-03-02 21:13:31,089 - root - INFO - [Worker-1/PID-24011] - [825287584] {'request_id': 825287584, 'input_seq_len': 469, 'output_seq_len': 1203, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.316926', 'http_post_time': '2026-03-02 21:13:01.317454', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:31.089042', 'zmq_push_time': '2026-03-02 21:13:31.089042', 'total_time_s': 29.7721164226532, 'http_queue_latency_s': 0.0005278587341308594}
2026-03-02 21:13:32,016 - root - INFO - [Worker-1/PID-24011] - [825254304] {'request_id': 825254304, 'input_seq_len': 340, 'output_seq_len': 1251, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.281967', 'http_post_time': '2026-03-02 21:13:01.281997', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:32.015822', 'zmq_push_time': '2026-03-02 21:13:32.015822', 'total_time_s': 30.73385500907898, 'http_queue_latency_s': 3.0040740966796875e-05}
2026-03-02 21:13:33,154 - root - INFO - [Worker-1/PID-24011] - [825282976] {'request_id': 825282976, 'input_seq_len': 501, 'output_seq_len': 1300, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313305', 'http_post_time': '2026-03-02 21:13:01.315413', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:33.154663', 'zmq_push_time': '2026-03-02 21:13:33.154663', 'total_time_s': 31.841357469558716, 'http_queue_latency_s': 0.0021071434020996094}
2026-03-02 21:13:33,335 - root - INFO - [Worker-1/PID-24011] - [825212320] {'request_id': 825212320, 'input_seq_len': 273, 'output_seq_len': 1320, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.257779', 'http_post_time': '2026-03-02 21:13:01.260162', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:33.335677', 'zmq_push_time': '2026-03-02 21:13:33.335677', 'total_time_s': 32.07789850234985, 'http_queue_latency_s': 0.0023832321166992188}
2026-03-02 21:13:33,623 - root - INFO - [Worker-1/PID-24011] - [825246624] {'request_id': 825246624, 'input_seq_len': 553, 'output_seq_len': 1329, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.275537', 'http_post_time': '2026-03-02 21:13:01.275677', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:33.622820', 'zmq_push_time': '2026-03-02 21:13:33.622820', 'total_time_s': 32.347283124923706, 'http_queue_latency_s': 0.00013947486877441406}
2026-03-02 21:13:33,722 - root - INFO - [Worker-1/PID-24011] - [825240480] {'request_id': 825240480, 'input_seq_len': 463, 'output_seq_len': 1335, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.270352', 'http_post_time': '2026-03-02 21:13:01.270800', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:33.722021', 'zmq_push_time': '2026-03-02 21:13:33.722021', 'total_time_s': 32.45166826248169, 'http_queue_latency_s': 0.0004475116729736328}
2026-03-02 21:13:34,200 - root - INFO - [Worker-1/PID-24011] - [825236896] {'request_id': 825236896, 'input_seq_len': 405, 'output_seq_len': 1359, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.267940', 'http_post_time': '2026-03-02 21:13:01.268922', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:34.200794', 'zmq_push_time': '2026-03-02 21:13:34.200794', 'total_time_s': 32.932854413986206, 'http_queue_latency_s': 0.000982046127319336}
2026-03-02 21:13:34,698 - root - INFO - [Worker-1/PID-24011] - [825240992] {'request_id': 825240992, 'input_seq_len': 337, 'output_seq_len': 1382, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.270404', 'http_post_time': '2026-03-02 21:13:01.270898', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:34.698584', 'zmq_push_time': '2026-03-02 21:13:34.698584', 'total_time_s': 33.42818021774292, 'http_queue_latency_s': 0.0004942417144775391}
2026-03-02 21:13:34,716 - root - INFO - [Worker-1/PID-24011] - [825228704] {'request_id': 825228704, 'input_seq_len': 409, 'output_seq_len': 1385, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.262024', 'http_post_time': '2026-03-02 21:13:01.262714', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:34.716554', 'zmq_push_time': '2026-03-02 21:13:34.716554', 'total_time_s': 33.454530000686646, 'http_queue_latency_s': 0.000690460205078125}
2026-03-02 21:13:34,861 - root - INFO - [Worker-1/PID-24011] - [825200544] {'request_id': 825200544, 'input_seq_len': 456, 'output_seq_len': 1396, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.235948', 'http_post_time': '2026-03-02 21:13:01.235987', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:34.860964', 'zmq_push_time': '2026-03-02 21:13:34.860964', 'total_time_s': 33.62501573562622, 'http_queue_latency_s': 3.838539123535156e-05}
2026-03-02 21:13:34,903 - root - INFO - [Worker-1/PID-24011] - [825266592] {'request_id': 825266592, 'input_seq_len': 533, 'output_seq_len': 1388, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.294334', 'http_post_time': '2026-03-02 21:13:01.294374', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:34.903557', 'zmq_push_time': '2026-03-02 21:13:34.903557', 'total_time_s': 33.609222650527954, 'http_queue_latency_s': 3.9577484130859375e-05}
2026-03-02 21:13:35,339 - root - INFO - [Worker-1/PID-24011] - [825208736] {'request_id': 825208736, 'input_seq_len': 568, 'output_seq_len': 1417, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.257567', 'http_post_time': '2026-03-02 21:13:01.259787', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.339241', 'zmq_push_time': '2026-03-02 21:13:35.339241', 'total_time_s': 34.08167362213135, 'http_queue_latency_s': 0.002219676971435547}
2026-03-02 21:13:35,356 - root - INFO - [Worker-1/PID-24011] - [825175456] {'request_id': 825175456, 'input_seq_len': 323, 'output_seq_len': 1423, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.218083', 'http_post_time': '2026-03-02 21:13:01.218945', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.356340', 'zmq_push_time': '2026-03-02 21:13:35.356340', 'total_time_s': 34.13825702667236, 'http_queue_latency_s': 0.0008618831634521484}
2026-03-02 21:13:35,399 - root - INFO - [Worker-1/PID-24011] - [825279392] {'request_id': 825279392, 'input_seq_len': 361, 'output_seq_len': 1409, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313057', 'http_post_time': '2026-03-02 21:13:01.315063', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.399139', 'zmq_push_time': '2026-03-02 21:13:35.399139', 'total_time_s': 34.086081743240356, 'http_queue_latency_s': 0.002006053924560547}
2026-03-02 21:13:35,750 - root - INFO - [Worker-1/PID-24011] - [825204128] {'request_id': 825204128, 'input_seq_len': 275, 'output_seq_len': 1438, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.257259', 'http_post_time': '2026-03-02 21:13:01.259155', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:35.750754', 'zmq_push_time': '2026-03-02 21:13:35.750754', 'total_time_s': 34.493494749069214, 'http_queue_latency_s': 0.001895904541015625}
2026-03-02 21:13:36,305 - root - INFO - [Worker-1/PID-24011] - [825302944] {'request_id': 825302944, 'input_seq_len': 183, 'output_seq_len': 1450, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.327358', 'http_post_time': '2026-03-02 21:13:01.327402', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.305885', 'zmq_push_time': '2026-03-02 21:13:36.305885', 'total_time_s': 34.97852659225464, 'http_queue_latency_s': 4.38690185546875e-05}
2026-03-02 21:13:36,519 - root - INFO - [Worker-1/PID-24011] - [825184160] {'request_id': 825184160, 'input_seq_len': 235, 'output_seq_len': 1479, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.221027', 'http_post_time': '2026-03-02 21:13:01.222233', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.519406', 'zmq_push_time': '2026-03-02 21:13:36.519406', 'total_time_s': 35.298378467559814, 'http_queue_latency_s': 0.0012061595916748047}
2026-03-02 21:13:36,638 - root - INFO - [Worker-1/PID-24011] - [825250720] {'request_id': 825250720, 'input_seq_len': 456, 'output_seq_len': 1474, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.279236', 'http_post_time': '2026-03-02 21:13:01.279278', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.638755', 'zmq_push_time': '2026-03-02 21:13:36.638755', 'total_time_s': 35.35951828956604, 'http_queue_latency_s': 4.1484832763671875e-05}
2026-03-02 21:13:36,641 - root - INFO - [Worker-1/PID-24011] - [825239456] {'request_id': 825239456, 'input_seq_len': 208, 'output_seq_len': 1476, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.269217', 'http_post_time': '2026-03-02 21:13:01.270197', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.641666', 'zmq_push_time': '2026-03-02 21:13:36.641666', 'total_time_s': 35.37244987487793, 'http_queue_latency_s': 0.000980377197265625}
2026-03-02 21:13:36,663 - root - INFO - [Worker-1/PID-24011] - [825200032] {'request_id': 825200032, 'input_seq_len': 416, 'output_seq_len': 1483, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.235421', 'http_post_time': '2026-03-02 21:13:01.235460', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.662964', 'zmq_push_time': '2026-03-02 21:13:36.662964', 'total_time_s': 35.427542209625244, 'http_queue_latency_s': 3.814697265625e-05}
2026-03-02 21:13:36,752 - root - INFO - [Worker-1/PID-24011] - [825189792] {'request_id': 825189792, 'input_seq_len': 243, 'output_seq_len': 1489, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.225792', 'http_post_time': '2026-03-02 21:13:01.226196', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:36.752604', 'zmq_push_time': '2026-03-02 21:13:36.752604', 'total_time_s': 35.5268120765686, 'http_queue_latency_s': 0.00040340423583984375}
2026-03-02 21:13:37,809 - root - INFO - [Worker-1/PID-24011] - [825244576] {'request_id': 825244576, 'input_seq_len': 367, 'output_seq_len': 1531, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.273388', 'http_post_time': '2026-03-02 21:13:01.273566', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:37.809081', 'zmq_push_time': '2026-03-02 21:13:37.809081', 'total_time_s': 36.5356924533844, 'http_queue_latency_s': 0.00017762184143066406}
2026-03-02 21:13:38,323 - root - INFO - [Worker-1/PID-24011] - [825179552] {'request_id': 825179552, 'input_seq_len': 454, 'output_seq_len': 1566, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.218458', 'http_post_time': '2026-03-02 21:13:01.219964', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:38.323466', 'zmq_push_time': '2026-03-02 21:13:38.323466', 'total_time_s': 37.105008125305176, 'http_queue_latency_s': 0.0015056133270263672}
2026-03-02 21:13:38,593 - root - INFO - [Worker-1/PID-24011] - [825310624] {'request_id': 825310624, 'input_seq_len': 378, 'output_seq_len': 1560, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.333717', 'http_post_time': '2026-03-02 21:13:01.333753', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:38.592944', 'zmq_push_time': '2026-03-02 21:13:38.592944', 'total_time_s': 37.25922679901123, 'http_queue_latency_s': 3.600120544433594e-05}
2026-03-02 21:13:39,194 - root - INFO - [Worker-1/PID-24011] - [825230752] {'request_id': 825230752, 'input_seq_len': 341, 'output_seq_len': 1601, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.262177', 'http_post_time': '2026-03-02 21:13:01.262947', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:39.194715', 'zmq_push_time': '2026-03-02 21:13:39.194715', 'total_time_s': 37.93253779411316, 'http_queue_latency_s': 0.0007698535919189453}
2026-03-02 21:13:39,462 - root - INFO - [Worker-1/PID-24011] - [825193376] {'request_id': 825193376, 'input_seq_len': 552, 'output_seq_len': 1619, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.228831', 'http_post_time': '2026-03-02 21:13:01.228876', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:39.462491', 'zmq_push_time': '2026-03-02 21:13:39.462491', 'total_time_s': 38.23366045951843, 'http_queue_latency_s': 4.506111145019531e-05}
2026-03-02 21:13:40,506 - root - INFO - [Worker-1/PID-24011] - [825271712] {'request_id': 825271712, 'input_seq_len': 361, 'output_seq_len': 1657, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312326', 'http_post_time': '2026-03-02 21:13:01.314071', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:40.506274', 'zmq_push_time': '2026-03-02 21:13:40.506274', 'total_time_s': 39.193947315216064, 'http_queue_latency_s': 0.0017442703247070312}
2026-03-02 21:13:41,726 - root - INFO - [Worker-1/PID-24011] - [825277344] {'request_id': 825277344, 'input_seq_len': 113, 'output_seq_len': 1714, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312698', 'http_post_time': '2026-03-02 21:13:01.314778', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:41.725863', 'zmq_push_time': '2026-03-02 21:13:41.725863', 'total_time_s': 40.4131646156311, 'http_queue_latency_s': 0.002080202102661133}
2026-03-02 21:13:41,777 - root - INFO - [Worker-1/PID-24011] - [825248672] {'request_id': 825248672, 'input_seq_len': 122, 'output_seq_len': 1722, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.277531', 'http_post_time': '2026-03-02 21:13:01.277565', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:41.777110', 'zmq_push_time': '2026-03-02 21:13:41.777110', 'total_time_s': 40.49957847595215, 'http_queue_latency_s': 3.409385681152344e-05}
2026-03-02 21:13:41,952 - root - INFO - [Worker-1/PID-24011] - [825256864] {'request_id': 825256864, 'input_seq_len': 554, 'output_seq_len': 1729, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.284545', 'http_post_time': '2026-03-02 21:13:01.284621', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:41.952196', 'zmq_push_time': '2026-03-02 21:13:41.952196', 'total_time_s': 40.6676504611969, 'http_queue_latency_s': 7.605552673339844e-05}
2026-03-02 21:13:42,077 - root - INFO - [Worker-1/PID-24011] - [825257888] {'request_id': 825257888, 'input_seq_len': 183, 'output_seq_len': 1734, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.285475', 'http_post_time': '2026-03-02 21:13:01.285508', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.077331', 'zmq_push_time': '2026-03-02 21:13:42.077331', 'total_time_s': 40.791855335235596, 'http_queue_latency_s': 3.218650817871094e-05}
2026-03-02 21:13:42,581 - root - INFO - [Worker-1/PID-24011] - [825195936] {'request_id': 825195936, 'input_seq_len': 434, 'output_seq_len': 1768, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.230969', 'http_post_time': '2026-03-02 21:13:01.231006', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.581702', 'zmq_push_time': '2026-03-02 21:13:42.581702', 'total_time_s': 41.350733041763306, 'http_queue_latency_s': 3.62396240234375e-05}
2026-03-02 21:13:42,661 - root - INFO - [Worker-1/PID-24011] - [825290656] {'request_id': 825290656, 'input_seq_len': 165, 'output_seq_len': 1757, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.317245', 'http_post_time': '2026-03-02 21:13:01.317873', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.660959', 'zmq_push_time': '2026-03-02 21:13:42.660959', 'total_time_s': 41.343713998794556, 'http_queue_latency_s': 0.0006275177001953125}
2026-03-02 21:13:42,809 - root - INFO - [Worker-1/PID-24011] - [825267104] {'request_id': 825267104, 'input_seq_len': 584, 'output_seq_len': 1768, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.294687', 'http_post_time': '2026-03-02 21:13:01.294725', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.809257', 'zmq_push_time': '2026-03-02 21:13:42.809257', 'total_time_s': 41.51456928253174, 'http_queue_latency_s': 3.7670135498046875e-05}
2026-03-02 21:13:42,956 - root - INFO - [Worker-1/PID-24011] - [825217440] {'request_id': 825217440, 'input_seq_len': 692, 'output_seq_len': 1782, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.258098', 'http_post_time': '2026-03-02 21:13:01.260721', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:42.956035', 'zmq_push_time': '2026-03-02 21:13:42.956035', 'total_time_s': 41.69793653488159, 'http_queue_latency_s': 0.0026226043701171875}
2026-03-02 21:13:43,791 - root - INFO - [Worker-1/PID-24011] - [825185696] {'request_id': 825185696, 'input_seq_len': 526, 'output_seq_len': 1827, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.222560', 'http_post_time': '2026-03-02 21:13:01.223083', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:43.791376', 'zmq_push_time': '2026-03-02 21:13:43.791376', 'total_time_s': 42.56881666183472, 'http_queue_latency_s': 0.0005238056182861328}
2026-03-02 21:13:43,905 - root - INFO - [Worker-1/PID-24011] - [825278368] {'request_id': 825278368, 'input_seq_len': 495, 'output_seq_len': 1817, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313006', 'http_post_time': '2026-03-02 21:13:01.314951', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:43.905678', 'zmq_push_time': '2026-03-02 21:13:43.905678', 'total_time_s': 42.592671632766724, 'http_queue_latency_s': 0.0019445419311523438}
2026-03-02 21:13:44,302 - root - INFO - [Worker-1/PID-24011] - [825280416] {'request_id': 825280416, 'input_seq_len': 750, 'output_seq_len': 1836, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.313128', 'http_post_time': '2026-03-02 21:13:01.315168', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:44.302252', 'zmq_push_time': '2026-03-02 21:13:44.302252', 'total_time_s': 42.989123821258545, 'http_queue_latency_s': 0.0020394325256347656}
2026-03-02 21:13:44,633 - root - INFO - [Worker-1/PID-24011] - [825276832] {'request_id': 825276832, 'input_seq_len': 188, 'output_seq_len': 1853, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.312674', 'http_post_time': '2026-03-02 21:13:01.314734', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:44.633278', 'zmq_push_time': '2026-03-02 21:13:44.633278', 'total_time_s': 43.32060384750366, 'http_queue_latency_s': 0.0020599365234375}
2026-03-02 21:13:44,707 - root - INFO - [Worker-1/PID-24011] - [825263008] {'request_id': 825263008, 'input_seq_len': 397, 'output_seq_len': 1860, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.290478', 'http_post_time': '2026-03-02 21:13:01.290511', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:44.707864', 'zmq_push_time': '2026-03-02 21:13:44.707864', 'total_time_s': 43.417386531829834, 'http_queue_latency_s': 3.3855438232421875e-05}
2026-03-02 21:13:44,904 - root - INFO - [Worker-1/PID-24011] - [825290144] {'request_id': 825290144, 'input_seq_len': 1032, 'output_seq_len': 1864, 'num_chunks': 0, 'zmq_recv_time': '2026-03-02 21:13:01.317129', 'http_post_time': '2026-03-02 21:13:01.317823', 'first_token_time': None, 'final_token_time': '2026-03-02 21:13:44.904695', 'zmq_push_time': '2026-03-02 21:13:44.904695', 'total_time_s': 43.58756637573242, 'http_queue_latency_s': 0.0006945133209228516}
