2026-02-27 18:20:35,085 - root - INFO - [Worker-0/PID-26250] - Worker 0 (PID: 26250) logging initialized
2026-02-27 18:20:35,086 - root - INFO - [Worker-0/PID-26250] - Worker 0 starting (PID: 26250)
2026-02-27 18:20:35,895 - root - INFO - [Worker-0/PID-26250] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 18:20:35,895 - root - INFO - [Worker-0/PID-26250] - Worker 0 initialized successfully
2026-02-27 18:22:21,331 - root - INFO - [Worker-0/PID-26250] - [1012252080] {'request_id': 1012252080, 'input_seq_len': 1185, 'output_seq_len': 596, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.361171', 'http_post_time': '2026-02-27 18:21:25.362798', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:21.330771', 'zmq_push_time': '2026-02-27 18:22:21.330771', 'total_time_s': 55.96959972381592, 'http_queue_latency_s': 0.0016264915466308594}
2026-02-27 18:22:32,198 - root - INFO - [Worker-0/PID-26250] - [1012308400] {'request_id': 1012308400, 'input_seq_len': 3395, 'output_seq_len': 769, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.639906', 'http_post_time': '2026-02-27 18:21:25.639977', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.198264', 'zmq_push_time': '2026-02-27 18:22:32.198264', 'total_time_s': 66.55835771560669, 'http_queue_latency_s': 7.104873657226562e-05}
2026-02-27 18:22:32,343 - root - INFO - [Worker-0/PID-26250] - [1012317616] {'request_id': 1012317616, 'input_seq_len': 1426, 'output_seq_len': 760, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.686232', 'http_post_time': '2026-02-27 18:21:25.686284', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.343933', 'zmq_push_time': '2026-02-27 18:22:32.343933', 'total_time_s': 66.65770101547241, 'http_queue_latency_s': 5.221366882324219e-05}
2026-02-27 18:22:33,725 - root - INFO - [Worker-0/PID-26250] - [1012222896] {'request_id': 1012222896, 'input_seq_len': 2828, 'output_seq_len': 924, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.186698', 'http_post_time': '2026-02-27 18:21:25.186798', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:33.725637', 'zmq_push_time': '2026-02-27 18:22:33.725637', 'total_time_s': 68.53893852233887, 'http_queue_latency_s': 9.989738464355469e-05}
2026-02-27 18:22:33,968 - root - INFO - [Worker-0/PID-26250] - [1012199344] {'request_id': 1012199344, 'input_seq_len': 2956, 'output_seq_len': 965, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.068340', 'http_post_time': '2026-02-27 18:21:25.068426', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:33.968719', 'zmq_push_time': '2026-02-27 18:22:33.968719', 'total_time_s': 68.90037941932678, 'http_queue_latency_s': 8.630752563476562e-05}
2026-02-27 18:22:34,281 - root - INFO - [Worker-0/PID-26250] - [1012179888] {'request_id': 1012179888, 'input_seq_len': 2086, 'output_seq_len': 997, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.951329', 'http_post_time': '2026-02-27 18:21:24.951477', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:34.281733', 'zmq_push_time': '2026-02-27 18:22:34.281733', 'total_time_s': 69.33040356636047, 'http_queue_latency_s': 0.00014829635620117188}
2026-02-27 18:22:34,370 - root - INFO - [Worker-0/PID-26250] - [1012203952] {'request_id': 1012203952, 'input_seq_len': 2001, 'output_seq_len': 965, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.088781', 'http_post_time': '2026-02-27 18:21:25.088857', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:34.370328', 'zmq_push_time': '2026-02-27 18:22:34.370328', 'total_time_s': 69.28154683113098, 'http_queue_latency_s': 7.581710815429688e-05}
2026-02-27 18:22:34,534 - root - INFO - [Worker-0/PID-26250] - [1012170160] {'request_id': 1012170160, 'input_seq_len': 9760, 'output_seq_len': 1015, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.887588', 'http_post_time': '2026-02-27 18:21:24.887764', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:34.534805', 'zmq_push_time': '2026-02-27 18:22:34.534805', 'total_time_s': 69.64721703529358, 'http_queue_latency_s': 0.00017571449279785156}
2026-02-27 18:22:34,835 - root - INFO - [Worker-0/PID-26250] - [1012262832] {'request_id': 1012262832, 'input_seq_len': 3057, 'output_seq_len': 886, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.420910', 'http_post_time': '2026-02-27 18:21:25.421006', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:34.834979', 'zmq_push_time': '2026-02-27 18:22:34.834979', 'total_time_s': 69.41406917572021, 'http_queue_latency_s': 9.608268737792969e-05}
2026-02-27 18:22:34,960 - root - INFO - [Worker-0/PID-26250] - [1012181424] {'request_id': 1012181424, 'input_seq_len': 4385, 'output_seq_len': 1007, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.961538', 'http_post_time': '2026-02-27 18:21:24.962058', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:34.960417', 'zmq_push_time': '2026-02-27 18:22:34.960417', 'total_time_s': 69.99887824058533, 'http_queue_latency_s': 0.0005192756652832031}
2026-02-27 18:22:35,620 - root - INFO - [Worker-0/PID-26250] - [1012304816] {'request_id': 1012304816, 'input_seq_len': 1006, 'output_seq_len': 845, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.623397', 'http_post_time': '2026-02-27 18:21:25.623445', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:35.620593', 'zmq_push_time': '2026-02-27 18:22:35.620593', 'total_time_s': 69.99719595909119, 'http_queue_latency_s': 4.76837158203125e-05}
2026-02-27 18:22:35,626 - root - INFO - [Worker-0/PID-26250] - [1012299184] {'request_id': 1012299184, 'input_seq_len': 3022, 'output_seq_len': 852, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.595578', 'http_post_time': '2026-02-27 18:21:25.595697', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:35.626570', 'zmq_push_time': '2026-02-27 18:22:35.626570', 'total_time_s': 70.03099203109741, 'http_queue_latency_s': 0.00011849403381347656}
2026-02-27 18:22:35,647 - root - INFO - [Worker-0/PID-26250] - [1012161456] {'request_id': 1012161456, 'input_seq_len': 9268, 'output_seq_len': 1051, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.827323', 'http_post_time': '2026-02-27 18:21:24.827525', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:35.647837', 'zmq_push_time': '2026-02-27 18:22:35.647837', 'total_time_s': 70.82051396369934, 'http_queue_latency_s': 0.00020194053649902344}
2026-02-27 18:22:35,990 - root - INFO - [Worker-0/PID-26250] - [1012340144] {'request_id': 1012340144, 'input_seq_len': 3245, 'output_seq_len': 799, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.791210', 'http_post_time': '2026-02-27 18:21:25.791334', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:35.990538', 'zmq_push_time': '2026-02-27 18:22:35.990538', 'total_time_s': 70.19932818412781, 'http_queue_latency_s': 0.00012421607971191406}
2026-02-27 18:22:36,024 - root - INFO - [Worker-0/PID-26250] - [1012167088] {'request_id': 1012167088, 'input_seq_len': 2678, 'output_seq_len': 1048, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.865564', 'http_post_time': '2026-02-27 18:21:24.865646', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:36.024689', 'zmq_push_time': '2026-02-27 18:22:36.024689', 'total_time_s': 71.1591248512268, 'http_queue_latency_s': 8.20159912109375e-05}
2026-02-27 18:22:36,094 - root - INFO - [Worker-0/PID-26250] - [1012211120] {'request_id': 1012211120, 'input_seq_len': 6679, 'output_seq_len': 985, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.126191', 'http_post_time': '2026-02-27 18:21:25.126359', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:36.094374', 'zmq_push_time': '2026-02-27 18:22:36.094374', 'total_time_s': 70.9681830406189, 'http_queue_latency_s': 0.00016880035400390625}
2026-02-27 18:22:36,225 - root - INFO - [Worker-0/PID-26250] - [1012183984] {'request_id': 1012183984, 'input_seq_len': 3316, 'output_seq_len': 1027, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.977566', 'http_post_time': '2026-02-27 18:21:24.977661', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:36.225260', 'zmq_push_time': '2026-02-27 18:22:36.225260', 'total_time_s': 71.24769330024719, 'http_queue_latency_s': 9.465217590332031e-05}
2026-02-27 18:22:36,591 - root - INFO - [Worker-0/PID-26250] - [1012320176] {'request_id': 1012320176, 'input_seq_len': 2619, 'output_seq_len': 839, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.697359', 'http_post_time': '2026-02-27 18:21:25.697443', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:36.591738', 'zmq_push_time': '2026-02-27 18:22:36.591738', 'total_time_s': 70.89437985420227, 'http_queue_latency_s': 8.416175842285156e-05}
2026-02-27 18:22:37,937 - root - INFO - [Worker-0/PID-26250] - [1012322736] {'request_id': 1012322736, 'input_seq_len': 3342, 'output_seq_len': 863, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.708045', 'http_post_time': '2026-02-27 18:21:25.708111', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:37.936969', 'zmq_push_time': '2026-02-27 18:22:37.936969', 'total_time_s': 72.22892427444458, 'http_queue_latency_s': 6.556510925292969e-05}
2026-02-27 18:22:37,967 - root - INFO - [Worker-0/PID-26250] - [1012269488] {'request_id': 1012269488, 'input_seq_len': 1379, 'output_seq_len': 938, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.453525', 'http_post_time': '2026-02-27 18:21:25.453618', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:37.967766', 'zmq_push_time': '2026-02-27 18:22:37.967766', 'total_time_s': 72.5142412185669, 'http_queue_latency_s': 9.322166442871094e-05}
2026-02-27 18:22:38,192 - root - INFO - [Worker-0/PID-26250] - [1012279216] {'request_id': 1012279216, 'input_seq_len': 1604, 'output_seq_len': 929, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.501696', 'http_post_time': '2026-02-27 18:21:25.501771', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:38.192268', 'zmq_push_time': '2026-02-27 18:22:38.192268', 'total_time_s': 72.69057273864746, 'http_queue_latency_s': 7.534027099609375e-05}
2026-02-27 18:22:38,356 - root - INFO - [Worker-0/PID-26250] - [1012169136] {'request_id': 1012169136, 'input_seq_len': 3924, 'output_seq_len': 1091, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.880193', 'http_post_time': '2026-02-27 18:21:24.880289', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:38.356691', 'zmq_push_time': '2026-02-27 18:22:38.356691', 'total_time_s': 73.47649765014648, 'http_queue_latency_s': 9.560585021972656e-05}
2026-02-27 18:22:38,429 - root - INFO - [Worker-0/PID-26250] - [1012198320] {'request_id': 1012198320, 'input_seq_len': 1913, 'output_seq_len': 1052, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.062315', 'http_post_time': '2026-02-27 18:21:25.062394', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:38.429112', 'zmq_push_time': '2026-02-27 18:22:38.429112', 'total_time_s': 73.3667962551117, 'http_queue_latency_s': 7.891654968261719e-05}
2026-02-27 18:22:38,522 - root - INFO - [Worker-0/PID-26250] - [1012263856] {'request_id': 1012263856, 'input_seq_len': 1635, 'output_seq_len': 955, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.426266', 'http_post_time': '2026-02-27 18:21:25.426340', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:38.522412', 'zmq_push_time': '2026-02-27 18:22:38.522412', 'total_time_s': 73.09614610671997, 'http_queue_latency_s': 7.390975952148438e-05}
2026-02-27 18:22:38,821 - root - INFO - [Worker-0/PID-26250] - [1012171184] {'request_id': 1012171184, 'input_seq_len': 9003, 'output_seq_len': 1095, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.893026', 'http_post_time': '2026-02-27 18:21:24.893173', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:38.821003', 'zmq_push_time': '2026-02-27 18:22:38.821003', 'total_time_s': 73.92797756195068, 'http_queue_latency_s': 0.00014734268188476562}
2026-02-27 18:22:39,042 - root - INFO - [Worker-0/PID-26250] - [1012182960] {'request_id': 1012182960, 'input_seq_len': 3626, 'output_seq_len': 1083, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.970700', 'http_post_time': '2026-02-27 18:21:24.970791', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:39.042000', 'zmq_push_time': '2026-02-27 18:22:39.042000', 'total_time_s': 74.07129979133606, 'http_queue_latency_s': 9.083747863769531e-05}
2026-02-27 18:22:39,048 - root - INFO - [Worker-0/PID-26250] - [1012165552] {'request_id': 1012165552, 'input_seq_len': 5603, 'output_seq_len': 1107, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.855509', 'http_post_time': '2026-02-27 18:21:24.855632', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:39.047987', 'zmq_push_time': '2026-02-27 18:22:39.047987', 'total_time_s': 74.1924774646759, 'http_queue_latency_s': 0.00012302398681640625}
2026-02-27 18:22:39,075 - root - INFO - [Worker-0/PID-26250] - [1012183472] {'request_id': 1012183472, 'input_seq_len': 2987, 'output_seq_len': 1084, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.974182', 'http_post_time': '2026-02-27 18:21:24.974261', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:39.075151', 'zmq_push_time': '2026-02-27 18:22:39.075151', 'total_time_s': 74.10096859931946, 'http_queue_latency_s': 7.891654968261719e-05}
2026-02-27 18:22:39,197 - root - INFO - [Worker-0/PID-26250] - [1012344752] {'request_id': 1012344752, 'input_seq_len': 6487, 'output_seq_len': 853, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.813666', 'http_post_time': '2026-02-27 18:21:25.813837', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:39.197390', 'zmq_push_time': '2026-02-27 18:22:39.197390', 'total_time_s': 73.38372445106506, 'http_queue_latency_s': 0.000171661376953125}
2026-02-27 18:22:39,558 - root - INFO - [Worker-0/PID-26250] - [1012302768] {'request_id': 1012302768, 'input_seq_len': 3974, 'output_seq_len': 919, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.612940', 'http_post_time': '2026-02-27 18:21:25.613024', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:39.557945', 'zmq_push_time': '2026-02-27 18:22:39.557945', 'total_time_s': 73.94500470161438, 'http_queue_latency_s': 8.320808410644531e-05}
2026-02-27 18:22:39,590 - root - INFO - [Worker-0/PID-26250] - [1012173232] {'request_id': 1012173232, 'input_seq_len': 4856, 'output_seq_len': 1106, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.906402', 'http_post_time': '2026-02-27 18:21:24.906501', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:39.590878', 'zmq_push_time': '2026-02-27 18:22:39.590878', 'total_time_s': 74.68447589874268, 'http_queue_latency_s': 9.918212890625e-05}
2026-02-27 18:22:39,819 - root - INFO - [Worker-0/PID-26250] - [1012265904] {'request_id': 1012265904, 'input_seq_len': 3295, 'output_seq_len': 973, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.436330', 'http_post_time': '2026-02-27 18:21:25.436435', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:39.819333', 'zmq_push_time': '2026-02-27 18:22:39.819333', 'total_time_s': 74.38300323486328, 'http_queue_latency_s': 0.00010442733764648438}
2026-02-27 18:22:40,189 - root - INFO - [Worker-0/PID-26250] - [1012174256] {'request_id': 1012174256, 'input_seq_len': 2979, 'output_seq_len': 1113, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.913660', 'http_post_time': '2026-02-27 18:21:24.913744', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:40.189474', 'zmq_push_time': '2026-02-27 18:22:40.189474', 'total_time_s': 75.2758138179779, 'http_queue_latency_s': 8.416175842285156e-05}
2026-02-27 18:22:40,492 - root - INFO - [Worker-0/PID-26250] - [1012219312] {'request_id': 1012219312, 'input_seq_len': 3116, 'output_seq_len': 1052, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.169955', 'http_post_time': '2026-02-27 18:21:25.170062', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:40.492558', 'zmq_push_time': '2026-02-27 18:22:40.492558', 'total_time_s': 75.32260274887085, 'http_queue_latency_s': 0.00010704994201660156}
2026-02-27 18:22:40,809 - root - INFO - [Worker-0/PID-26250] - [1012223920] {'request_id': 1012223920, 'input_seq_len': 4948, 'output_seq_len': 1051, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.191689', 'http_post_time': '2026-02-27 18:21:25.191808', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:40.809108', 'zmq_push_time': '2026-02-27 18:22:40.809108', 'total_time_s': 75.61741852760315, 'http_queue_latency_s': 0.00011873245239257812}
2026-02-27 18:22:40,813 - root - INFO - [Worker-0/PID-26250] - [1012166576] {'request_id': 1012166576, 'input_seq_len': 2848, 'output_seq_len': 1134, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.862319', 'http_post_time': '2026-02-27 18:21:24.862395', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:40.813637', 'zmq_push_time': '2026-02-27 18:22:40.813637', 'total_time_s': 75.95131731033325, 'http_queue_latency_s': 7.581710815429688e-05}
2026-02-27 18:22:40,824 - root - INFO - [Worker-0/PID-26250] - [1012297648] {'request_id': 1012297648, 'input_seq_len': 2746, 'output_seq_len': 947, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.589396', 'http_post_time': '2026-02-27 18:21:25.589494', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:40.824879', 'zmq_push_time': '2026-02-27 18:22:40.824879', 'total_time_s': 75.23548364639282, 'http_queue_latency_s': 9.775161743164062e-05}
2026-02-27 18:22:40,838 - root - INFO - [Worker-0/PID-26250] - [1012249008] {'request_id': 1012249008, 'input_seq_len': 5132, 'output_seq_len': 1015, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.326647', 'http_post_time': '2026-02-27 18:21:25.326818', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:40.838278', 'zmq_push_time': '2026-02-27 18:22:40.838278', 'total_time_s': 75.51163053512573, 'http_queue_latency_s': 0.00017023086547851562}
2026-02-27 18:22:42,017 - root - INFO - [Worker-0/PID-26250] - [1012282800] {'request_id': 1012282800, 'input_seq_len': 3005, 'output_seq_len': 988, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.519935', 'http_post_time': '2026-02-27 18:21:25.520037', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:42.017215', 'zmq_push_time': '2026-02-27 18:22:42.017215', 'total_time_s': 76.49727988243103, 'http_queue_latency_s': 0.00010204315185546875}
2026-02-27 18:22:42,324 - root - INFO - [Worker-0/PID-26250] - [1012220848] {'request_id': 1012220848, 'input_seq_len': 7758, 'output_seq_len': 1082, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.176591', 'http_post_time': '2026-02-27 18:21:25.176772', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:42.324366', 'zmq_push_time': '2026-02-27 18:22:42.324366', 'total_time_s': 77.14777421951294, 'http_queue_latency_s': 0.0001804828643798828}
2026-02-27 18:22:42,331 - root - INFO - [Worker-0/PID-26250] - [1012185520] {'request_id': 1012185520, 'input_seq_len': 4115, 'output_seq_len': 1130, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.987216', 'http_post_time': '2026-02-27 18:21:24.987864', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:42.331496', 'zmq_push_time': '2026-02-27 18:22:42.331496', 'total_time_s': 77.34428071975708, 'http_queue_latency_s': 0.00064849853515625}
2026-02-27 18:22:42,555 - root - INFO - [Worker-0/PID-26250] - [1012201392] {'request_id': 1012201392, 'input_seq_len': 7915, 'output_seq_len': 1115, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.077406', 'http_post_time': '2026-02-27 18:21:25.077575', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:42.555232', 'zmq_push_time': '2026-02-27 18:22:42.555232', 'total_time_s': 77.4778265953064, 'http_queue_latency_s': 0.0001690387725830078}
2026-02-27 18:22:42,691 - root - INFO - [Worker-0/PID-26250] - [1012167600] {'request_id': 1012167600, 'input_seq_len': 5414, 'output_seq_len': 1164, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.869137', 'http_post_time': '2026-02-27 18:21:24.869247', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:42.690912', 'zmq_push_time': '2026-02-27 18:22:42.690912', 'total_time_s': 77.82177448272705, 'http_queue_latency_s': 0.00011038780212402344}
