2026-02-27 18:20:43,928 - root - INFO - [Worker-0/PID-26574] - Worker 0 (PID: 26574) logging initialized
2026-02-27 18:20:43,930 - root - INFO - [Worker-0/PID-26574] - Worker 0 starting (PID: 26574)
2026-02-27 18:20:44,702 - root - INFO - [Worker-0/PID-26574] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 18:20:44,702 - root - INFO - [Worker-0/PID-26574] - Worker 0 initialized successfully
2026-02-27 18:22:22,486 - root - INFO - [Worker-0/PID-26574] - [1012180688] {'request_id': 1012180688, 'input_seq_len': 1733, 'output_seq_len': 718, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.957093', 'http_post_time': '2026-02-27 18:21:24.957169', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:22.485821', 'zmq_push_time': '2026-02-27 18:22:22.485821', 'total_time_s': 57.52872848510742, 'http_queue_latency_s': 7.62939453125e-05}
2026-02-27 18:22:23,982 - root - INFO - [Worker-0/PID-26574] - [1012160208] {'request_id': 1012160208, 'input_seq_len': 2252, 'output_seq_len': 781, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.818566', 'http_post_time': '2026-02-27 18:21:24.818690', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:23.982067', 'zmq_push_time': '2026-02-27 18:22:23.982067', 'total_time_s': 59.16350054740906, 'http_queue_latency_s': 0.00012421607971191406}
2026-02-27 18:22:26,145 - root - INFO - [Worker-0/PID-26574] - [1012220112] {'request_id': 1012220112, 'input_seq_len': 1986, 'output_seq_len': 752, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.173179', 'http_post_time': '2026-02-27 18:21:25.173244', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:26.145268', 'zmq_push_time': '2026-02-27 18:22:26.145268', 'total_time_s': 60.97208905220032, 'http_queue_latency_s': 6.556510925292969e-05}
2026-02-27 18:22:26,786 - root - INFO - [Worker-0/PID-26574] - [1012253904] {'request_id': 1012253904, 'input_seq_len': 1291, 'output_seq_len': 719, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.362244', 'http_post_time': '2026-02-27 18:21:25.363296', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:26.786390', 'zmq_push_time': '2026-02-27 18:22:26.786390', 'total_time_s': 61.424145460128784, 'http_queue_latency_s': 0.001051187515258789}
2026-02-27 18:22:27,015 - root - INFO - [Worker-0/PID-26574] - [1012265168] {'request_id': 1012265168, 'input_seq_len': 1774, 'output_seq_len': 710, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.433221', 'http_post_time': '2026-02-27 18:21:25.433275', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:27.014880', 'zmq_push_time': '2026-02-27 18:22:27.014880', 'total_time_s': 61.58165955543518, 'http_queue_latency_s': 5.435943603515625e-05}
2026-02-27 18:22:28,877 - root - INFO - [Worker-0/PID-26574] - [1012228816] {'request_id': 1012228816, 'input_seq_len': 1558, 'output_seq_len': 800, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.217600', 'http_post_time': '2026-02-27 18:21:25.217658', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:28.877385', 'zmq_push_time': '2026-02-27 18:22:28.877385', 'total_time_s': 63.65978503227234, 'http_queue_latency_s': 5.793571472167969e-05}
2026-02-27 18:22:31,322 - root - INFO - [Worker-0/PID-26574] - [1012251856] {'request_id': 1012251856, 'input_seq_len': 1853, 'output_seq_len': 823, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.361901', 'http_post_time': '2026-02-27 18:21:25.362319', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:31.322221', 'zmq_push_time': '2026-02-27 18:22:31.322221', 'total_time_s': 65.96031975746155, 'http_queue_latency_s': 0.00041794776916503906}
2026-02-27 18:22:31,360 - root - INFO - [Worker-0/PID-26574] - [1012344016] {'request_id': 1012344016, 'input_seq_len': 825, 'output_seq_len': 692, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.810299', 'http_post_time': '2026-02-27 18:21:25.810404', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:31.360710', 'zmq_push_time': '2026-02-27 18:22:31.360710', 'total_time_s': 65.55041098594666, 'http_queue_latency_s': 0.00010442733764648438}
2026-02-27 18:22:31,632 - root - INFO - [Worker-0/PID-26574] - [1012165840] {'request_id': 1012165840, 'input_seq_len': 2067, 'output_seq_len': 950, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.856561', 'http_post_time': '2026-02-27 18:21:24.856690', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:31.631884', 'zmq_push_time': '2026-02-27 18:22:31.631884', 'total_time_s': 66.77532267570496, 'http_queue_latency_s': 0.00012874603271484375}
2026-02-27 18:22:31,957 - root - INFO - [Worker-0/PID-26574] - [1012203216] {'request_id': 1012203216, 'input_seq_len': 5330, 'output_seq_len': 907, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.085994', 'http_post_time': '2026-02-27 18:21:25.086106', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:31.956789', 'zmq_push_time': '2026-02-27 18:22:31.956789', 'total_time_s': 66.8707947731018, 'http_queue_latency_s': 0.00011229515075683594}
2026-02-27 18:22:32,055 - root - INFO - [Worker-0/PID-26574] - [1012275408] {'request_id': 1012275408, 'input_seq_len': 2958, 'output_seq_len': 807, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.484183', 'http_post_time': '2026-02-27 18:21:25.484289', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.055046', 'zmq_push_time': '2026-02-27 18:22:32.055046', 'total_time_s': 66.57086253166199, 'http_queue_latency_s': 0.00010585784912109375}
2026-02-27 18:22:32,546 - root - INFO - [Worker-0/PID-26574] - [1012248784] {'request_id': 1012248784, 'input_seq_len': 1840, 'output_seq_len': 853, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.325011', 'http_post_time': '2026-02-27 18:21:25.325074', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.546781', 'zmq_push_time': '2026-02-27 18:22:32.546781', 'total_time_s': 67.22177052497864, 'http_queue_latency_s': 6.341934204101562e-05}
2026-02-27 18:22:32,582 - root - INFO - [Worker-0/PID-26574] - [1012294352] {'request_id': 1012294352, 'input_seq_len': 3972, 'output_seq_len': 792, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.574252', 'http_post_time': '2026-02-27 18:21:25.574357', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.582324', 'zmq_push_time': '2026-02-27 18:22:32.582324', 'total_time_s': 67.00807166099548, 'http_queue_latency_s': 0.00010514259338378906}
2026-02-27 18:22:32,757 - root - INFO - [Worker-0/PID-26574] - [1012204240] {'request_id': 1012204240, 'input_seq_len': 1549, 'output_seq_len': 922, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.089733', 'http_post_time': '2026-02-27 18:21:25.089787', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.757474', 'zmq_push_time': '2026-02-27 18:22:32.757474', 'total_time_s': 67.6677405834198, 'http_queue_latency_s': 5.412101745605469e-05}
2026-02-27 18:22:32,939 - root - INFO - [Worker-0/PID-26574] - [1012312784] {'request_id': 1012312784, 'input_seq_len': 1249, 'output_seq_len': 771, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.661545', 'http_post_time': '2026-02-27 18:21:25.661737', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:32.938909', 'zmq_push_time': '2026-02-27 18:22:32.938909', 'total_time_s': 67.27736353874207, 'http_queue_latency_s': 0.0001919269561767578}
2026-02-27 18:22:33,198 - root - INFO - [Worker-0/PID-26574] - [1012157136] {'request_id': 1012157136, 'input_seq_len': 4543, 'output_seq_len': 994, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.798612', 'http_post_time': '2026-02-27 18:21:24.798862', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:33.198245', 'zmq_push_time': '2026-02-27 18:22:33.198245', 'total_time_s': 68.39963293075562, 'http_queue_latency_s': 0.0002493858337402344}
2026-02-27 18:22:34,211 - root - INFO - [Worker-0/PID-26574] - [1012234448] {'request_id': 1012234448, 'input_seq_len': 2563, 'output_seq_len': 902, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:25.248119', 'http_post_time': '2026-02-27 18:21:25.248188', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:34.211797', 'zmq_push_time': '2026-02-27 18:22:34.211797', 'total_time_s': 68.96367883682251, 'http_queue_latency_s': 6.985664367675781e-05}
2026-02-27 18:22:34,215 - root - INFO - [Worker-0/PID-26574] - [1012179664] {'request_id': 1012179664, 'input_seq_len': 3637, 'output_seq_len': 981, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 18:21:24.949818', 'http_post_time': '2026-02-27 18:21:24.949935', 'first_token_time': None, 'final_token_time': '2026-02-27 18:22:34.215283', 'zmq_push_time': '2026-02-27 18:22:34.215283', 'total_time_s': 69.26546573638916, 'http_queue_latency_s': 0.00011754035949707031}
