2026-02-27 22:21:18,101 - root - INFO - [Worker-0/PID-27733] - Worker 0 (PID: 27733) logging initialized
2026-02-27 22:21:18,102 - root - INFO - [Worker-0/PID-27733] - Worker 0 starting (PID: 27733)
2026-02-27 22:21:18,934 - root - INFO - [Worker-0/PID-27733] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-02-27 22:21:18,935 - root - INFO - [Worker-0/PID-27733] - Worker 0 initialized successfully
2026-02-27 22:21:35,962 - root - INFO - [Worker-0/PID-27733] - [719616592] {'request_id': 719616592, 'input_seq_len': 309, 'output_seq_len': 666, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.605685', 'http_post_time': '2026-02-27 22:21:19.605973', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:35.962633', 'zmq_push_time': '2026-02-27 22:21:35.962633', 'total_time_s': 16.356948137283325, 'http_queue_latency_s': 0.0002880096435546875}
2026-02-27 22:21:45,880 - root - INFO - [Worker-0/PID-27733] - [719531600] {'request_id': 719531600, 'input_seq_len': 445, 'output_seq_len': 1140, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.485082', 'http_post_time': '2026-02-27 22:21:19.485120', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:45.880574', 'zmq_push_time': '2026-02-27 22:21:45.880574', 'total_time_s': 26.3954918384552, 'http_queue_latency_s': 3.790855407714844e-05}
2026-02-27 22:21:46,144 - root - INFO - [Worker-0/PID-27733] - [719499344] {'request_id': 719499344, 'input_seq_len': 367, 'output_seq_len': 1156, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.424796', 'http_post_time': '2026-02-27 22:21:19.424918', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:46.144558', 'zmq_push_time': '2026-02-27 22:21:46.144558', 'total_time_s': 26.719762563705444, 'http_queue_latency_s': 0.00012230873107910156}
2026-02-27 22:21:47,130 - root - INFO - [Worker-0/PID-27733] - [719624784] {'request_id': 719624784, 'input_seq_len': 259, 'output_seq_len': 1183, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.614209', 'http_post_time': '2026-02-27 22:21:19.614243', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:47.129948', 'zmq_push_time': '2026-02-27 22:21:47.129948', 'total_time_s': 27.51573920249939, 'http_queue_latency_s': 3.3855438232421875e-05}
2026-02-27 22:21:47,406 - root - INFO - [Worker-0/PID-27733] - [719576144] {'request_id': 719576144, 'input_seq_len': 165, 'output_seq_len': 1203, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.536388', 'http_post_time': '2026-02-27 22:21:19.536442', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:47.406177', 'zmq_push_time': '2026-02-27 22:21:47.406177', 'total_time_s': 27.86978816986084, 'http_queue_latency_s': 5.364418029785156e-05}
2026-02-27 22:21:48,159 - root - INFO - [Worker-0/PID-27733] - [719628880] {'request_id': 719628880, 'input_seq_len': 456, 'output_seq_len': 1229, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.620450', 'http_post_time': '2026-02-27 22:21:19.620487', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:48.159081', 'zmq_push_time': '2026-02-27 22:21:48.159081', 'total_time_s': 28.538631200790405, 'http_queue_latency_s': 3.743171691894531e-05}
2026-02-27 22:21:48,180 - root - INFO - [Worker-0/PID-27733] - [719610960] {'request_id': 719610960, 'input_seq_len': 429, 'output_seq_len': 1233, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.598760', 'http_post_time': '2026-02-27 22:21:19.599845', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:48.180235', 'zmq_push_time': '2026-02-27 22:21:48.180235', 'total_time_s': 28.58147430419922, 'http_queue_latency_s': 0.0010843276977539062}
2026-02-27 22:21:49,698 - root - INFO - [Worker-0/PID-27733] - [719601232] {'request_id': 719601232, 'input_seq_len': 405, 'output_seq_len': 1298, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.590413', 'http_post_time': '2026-02-27 22:21:19.591189', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:49.698289', 'zmq_push_time': '2026-02-27 22:21:49.698289', 'total_time_s': 30.107876539230347, 'http_queue_latency_s': 0.0007762908935546875}
2026-02-27 22:21:49,704 - root - INFO - [Worker-0/PID-27733] - [719520336] {'request_id': 719520336, 'input_seq_len': 388, 'output_seq_len': 1310, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.467399', 'http_post_time': '2026-02-27 22:21:19.467639', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:49.704096', 'zmq_push_time': '2026-02-27 22:21:49.704096', 'total_time_s': 30.23669743537903, 'http_queue_latency_s': 0.000240325927734375}
2026-02-27 22:21:50,432 - root - INFO - [Worker-0/PID-27733] - [719598160] {'request_id': 719598160, 'input_seq_len': 318, 'output_seq_len': 1335, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.585621', 'http_post_time': '2026-02-27 22:21:19.588652', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:50.432232', 'zmq_push_time': '2026-02-27 22:21:50.432232', 'total_time_s': 30.846611499786377, 'http_queue_latency_s': 0.003031492233276367}
2026-02-27 22:21:50,544 - root - INFO - [Worker-0/PID-27733] - [719554128] {'request_id': 719554128, 'input_seq_len': 665, 'output_seq_len': 1346, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.510528', 'http_post_time': '2026-02-27 22:21:19.510658', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:50.544417', 'zmq_push_time': '2026-02-27 22:21:50.544417', 'total_time_s': 31.033889055252075, 'http_queue_latency_s': 0.00012922286987304688}
2026-02-27 22:21:50,602 - root - INFO - [Worker-0/PID-27733] - [719598672] {'request_id': 719598672, 'input_seq_len': 341, 'output_seq_len': 1343, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.585656', 'http_post_time': '2026-02-27 22:21:19.588714', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:50.602329', 'zmq_push_time': '2026-02-27 22:21:50.602329', 'total_time_s': 31.016672611236572, 'http_queue_latency_s': 0.0030574798583984375}
2026-02-27 22:21:51,001 - root - INFO - [Worker-0/PID-27733] - [719568976] {'request_id': 719568976, 'input_seq_len': 429, 'output_seq_len': 1366, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.528113', 'http_post_time': '2026-02-27 22:21:19.528330', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:51.001331', 'zmq_push_time': '2026-02-27 22:21:51.001331', 'total_time_s': 31.473217725753784, 'http_queue_latency_s': 0.0002167224884033203}
2026-02-27 22:21:51,325 - root - INFO - [Worker-0/PID-27733] - [719503440] {'request_id': 719503440, 'input_seq_len': 457, 'output_seq_len': 1392, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.434407', 'http_post_time': '2026-02-27 22:21:19.434490', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:51.325834', 'zmq_push_time': '2026-02-27 22:21:51.325834', 'total_time_s': 31.891427278518677, 'http_queue_latency_s': 8.368492126464844e-05}
2026-02-27 22:21:51,552 - root - INFO - [Worker-0/PID-27733] - [719512656] {'request_id': 719512656, 'input_seq_len': 472, 'output_seq_len': 1402, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.454356', 'http_post_time': '2026-02-27 22:21:19.454437', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:51.552045', 'zmq_push_time': '2026-02-27 22:21:51.552045', 'total_time_s': 32.097689628601074, 'http_queue_latency_s': 8.177757263183594e-05}
2026-02-27 22:21:53,644 - root - INFO - [Worker-0/PID-27733] - [719569488] {'request_id': 719569488, 'input_seq_len': 426, 'output_seq_len': 1493, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.528603', 'http_post_time': '2026-02-27 22:21:19.528828', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:53.643922', 'zmq_push_time': '2026-02-27 22:21:53.643922', 'total_time_s': 34.115318775177, 'http_queue_latency_s': 0.00022530555725097656}
2026-02-27 22:21:54,534 - root - INFO - [Worker-0/PID-27733] - [719494736] {'request_id': 719494736, 'input_seq_len': 557, 'output_seq_len': 1547, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.410607', 'http_post_time': '2026-02-27 22:21:19.413394', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:54.534073', 'zmq_push_time': '2026-02-27 22:21:54.534073', 'total_time_s': 35.12346625328064, 'http_queue_latency_s': 0.002786874771118164}
2026-02-27 22:21:55,728 - root - INFO - [Worker-0/PID-27733] - [719591504] {'request_id': 719591504, 'input_seq_len': 191, 'output_seq_len': 1589, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.585018', 'http_post_time': '2026-02-27 22:21:19.587593', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:55.728670', 'zmq_push_time': '2026-02-27 22:21:55.728670', 'total_time_s': 36.14365243911743, 'http_queue_latency_s': 0.0025746822357177734}
2026-02-27 22:21:55,764 - root - INFO - [Worker-0/PID-27733] - [719589456] {'request_id': 719589456, 'input_seq_len': 568, 'output_seq_len': 1592, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.584572', 'http_post_time': '2026-02-27 22:21:19.586931', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:55.764632', 'zmq_push_time': '2026-02-27 22:21:55.764632', 'total_time_s': 36.180060386657715, 'http_queue_latency_s': 0.0023589134216308594}
2026-02-27 22:21:56,127 - root - INFO - [Worker-0/PID-27733] - [719514192] {'request_id': 719514192, 'input_seq_len': 192, 'output_seq_len': 1620, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.457875', 'http_post_time': '2026-02-27 22:21:19.457951', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:56.127442', 'zmq_push_time': '2026-02-27 22:21:56.127442', 'total_time_s': 36.66956686973572, 'http_queue_latency_s': 7.557868957519531e-05}
2026-02-27 22:21:56,456 - root - INFO - [Worker-0/PID-27733] - [719530576] {'request_id': 719530576, 'input_seq_len': 316, 'output_seq_len': 1634, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.483650', 'http_post_time': '2026-02-27 22:21:19.483691', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:56.456738', 'zmq_push_time': '2026-02-27 22:21:56.456738', 'total_time_s': 36.97308707237244, 'http_queue_latency_s': 4.076957702636719e-05}
2026-02-27 22:21:56,903 - root - INFO - [Worker-0/PID-27733] - [719621200] {'request_id': 719621200, 'input_seq_len': 427, 'output_seq_len': 1642, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.610685', 'http_post_time': '2026-02-27 22:21:19.610926', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:56.903085', 'zmq_push_time': '2026-02-27 22:21:56.903085', 'total_time_s': 37.292399406433105, 'http_queue_latency_s': 0.00024080276489257812}
2026-02-27 22:21:57,091 - root - INFO - [Worker-0/PID-27733] - [719495248] {'request_id': 719495248, 'input_seq_len': 490, 'output_seq_len': 1669, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.414836', 'http_post_time': '2026-02-27 22:21:19.416689', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:57.091727', 'zmq_push_time': '2026-02-27 22:21:57.091727', 'total_time_s': 37.67689108848572, 'http_queue_latency_s': 0.0018529891967773438}
2026-02-27 22:21:57,426 - root - INFO - [Worker-0/PID-27733] - [719506000] {'request_id': 719506000, 'input_seq_len': 572, 'output_seq_len': 1683, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.441074', 'http_post_time': '2026-02-27 22:21:19.441160', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:57.426848', 'zmq_push_time': '2026-02-27 22:21:57.426848', 'total_time_s': 37.98577356338501, 'http_queue_latency_s': 8.535385131835938e-05}
2026-02-27 22:21:57,695 - root - INFO - [Worker-0/PID-27733] - [719620688] {'request_id': 719620688, 'input_seq_len': 352, 'output_seq_len': 1680, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.610170', 'http_post_time': '2026-02-27 22:21:19.610509', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:57.695684', 'zmq_push_time': '2026-02-27 22:21:57.695684', 'total_time_s': 38.085514068603516, 'http_queue_latency_s': 0.0003390312194824219}
2026-02-27 22:21:58,787 - root - INFO - [Worker-0/PID-27733] - [719594576] {'request_id': 719594576, 'input_seq_len': 541, 'output_seq_len': 1735, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.585282', 'http_post_time': '2026-02-27 22:21:19.588056', 'first_token_time': None, 'final_token_time': '2026-02-27 22:21:58.787613', 'zmq_push_time': '2026-02-27 22:21:58.787613', 'total_time_s': 39.20233130455017, 'http_queue_latency_s': 0.0027740001678466797}
2026-02-27 22:22:00,035 - root - INFO - [Worker-0/PID-27733] - [719523408] {'request_id': 719523408, 'input_seq_len': 378, 'output_seq_len': 1805, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.471261', 'http_post_time': '2026-02-27 22:21:19.471300', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:00.034882', 'zmq_push_time': '2026-02-27 22:22:00.034882', 'total_time_s': 40.563621044158936, 'http_queue_latency_s': 3.886222839355469e-05}
2026-02-27 22:22:00,141 - root - INFO - [Worker-0/PID-27733] - [719552592] {'request_id': 719552592, 'input_seq_len': 230, 'output_seq_len': 1806, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.508832', 'http_post_time': '2026-02-27 22:21:19.509090', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:00.141478', 'zmq_push_time': '2026-02-27 22:22:00.141478', 'total_time_s': 40.63264560699463, 'http_queue_latency_s': 0.00025773048400878906}
2026-02-27 22:22:00,146 - root - INFO - [Worker-0/PID-27733] - [719511120] {'request_id': 719511120, 'input_seq_len': 370, 'output_seq_len': 1812, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.451691', 'http_post_time': '2026-02-27 22:21:19.451758', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:00.146854', 'zmq_push_time': '2026-02-27 22:22:00.146854', 'total_time_s': 40.69516372680664, 'http_queue_latency_s': 6.699562072753906e-05}
2026-02-27 22:22:00,302 - root - INFO - [Worker-0/PID-27733] - [719506512] {'request_id': 719506512, 'input_seq_len': 444, 'output_seq_len': 1820, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.442457', 'http_post_time': '2026-02-27 22:21:19.442544', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:00.302645', 'zmq_push_time': '2026-02-27 22:22:00.302645', 'total_time_s': 40.86018753051758, 'http_queue_latency_s': 8.702278137207031e-05}
2026-02-27 22:22:00,877 - root - INFO - [Worker-0/PID-27733] - [719501904] {'request_id': 719501904, 'input_seq_len': 752, 'output_seq_len': 1848, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.430692', 'http_post_time': '2026-02-27 22:21:19.430776', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:00.877545', 'zmq_push_time': '2026-02-27 22:22:00.877545', 'total_time_s': 41.44685244560242, 'http_queue_latency_s': 8.344650268554688e-05}
2026-02-27 22:22:01,040 - root - INFO - [Worker-0/PID-27733] - [719538768] {'request_id': 719538768, 'input_seq_len': 188, 'output_seq_len': 1851, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.493427', 'http_post_time': '2026-02-27 22:21:19.493539', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:01.040266', 'zmq_push_time': '2026-02-27 22:22:01.040266', 'total_time_s': 41.54683876037598, 'http_queue_latency_s': 0.00011134147644042969}
2026-02-27 22:22:01,254 - root - INFO - [Worker-0/PID-27733] - [719627344] {'request_id': 719627344, 'input_seq_len': 495, 'output_seq_len': 1848, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.617699', 'http_post_time': '2026-02-27 22:21:19.617743', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:01.254782', 'zmq_push_time': '2026-02-27 22:22:01.254782', 'total_time_s': 41.637083768844604, 'http_queue_latency_s': 4.458427429199219e-05}
2026-02-27 22:22:02,466 - root - INFO - [Worker-0/PID-27733] - [719554640] {'request_id': 719554640, 'input_seq_len': 181, 'output_seq_len': 1914, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.510992', 'http_post_time': '2026-02-27 22:21:19.511257', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:02.466625', 'zmq_push_time': '2026-02-27 22:22:02.466625', 'total_time_s': 42.95563364028931, 'http_queue_latency_s': 0.00026535987854003906}
2026-02-27 22:22:02,701 - root - INFO - [Worker-0/PID-27733] - [719584848] {'request_id': 719584848, 'input_seq_len': 638, 'output_seq_len': 1922, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.546041', 'http_post_time': '2026-02-27 22:21:19.546109', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:02.700947', 'zmq_push_time': '2026-02-27 22:22:02.700947', 'total_time_s': 43.154905557632446, 'http_queue_latency_s': 6.747245788574219e-05}
2026-02-27 22:22:02,870 - root - INFO - [Worker-0/PID-27733] - [719628368] {'request_id': 719628368, 'input_seq_len': 434, 'output_seq_len': 1924, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.619869', 'http_post_time': '2026-02-27 22:21:19.619905', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:02.870730', 'zmq_push_time': '2026-02-27 22:22:02.870730', 'total_time_s': 43.25086045265198, 'http_queue_latency_s': 3.5762786865234375e-05}
2026-02-27 22:22:03,356 - root - INFO - [Worker-0/PID-27733] - [719604816] {'request_id': 719604816, 'input_seq_len': 542, 'output_seq_len': 1950, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.592928', 'http_post_time': '2026-02-27 22:21:19.594271', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:03.356536', 'zmq_push_time': '2026-02-27 22:22:03.356536', 'total_time_s': 43.76360845565796, 'http_queue_latency_s': 0.0013437271118164062}
2026-02-27 22:22:03,912 - root - INFO - [Worker-0/PID-27733] - [719576656] {'request_id': 719576656, 'input_seq_len': 248, 'output_seq_len': 1980, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.536830', 'http_post_time': '2026-02-27 22:21:19.536943', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:03.912889', 'zmq_push_time': '2026-02-27 22:22:03.912889', 'total_time_s': 44.37605857849121, 'http_queue_latency_s': 0.00011277198791503906}
2026-02-27 22:22:04,353 - root - INFO - [Worker-0/PID-27733] - [719594064] {'request_id': 719594064, 'input_seq_len': 591, 'output_seq_len': 1998, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.585234', 'http_post_time': '2026-02-27 22:21:19.587979', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:04.353581', 'zmq_push_time': '2026-02-27 22:22:04.353581', 'total_time_s': 44.768346309661865, 'http_queue_latency_s': 0.0027441978454589844}
2026-02-27 22:22:04,674 - root - INFO - [Worker-0/PID-27733] - [719533136] {'request_id': 719533136, 'input_seq_len': 282, 'output_seq_len': 2023, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.486599', 'http_post_time': '2026-02-27 22:21:19.486638', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:04.673934', 'zmq_push_time': '2026-02-27 22:22:04.673934', 'total_time_s': 45.18733525276184, 'http_queue_latency_s': 3.886222839355469e-05}
2026-02-27 22:22:04,707 - root - INFO - [Worker-0/PID-27733] - [719562320] {'request_id': 719562320, 'input_seq_len': 489, 'output_seq_len': 2020, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.520540', 'http_post_time': '2026-02-27 22:21:19.520671', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:04.707915', 'zmq_push_time': '2026-02-27 22:22:04.707915', 'total_time_s': 45.18737483024597, 'http_queue_latency_s': 0.00013065338134765625}
2026-02-27 22:22:04,814 - root - INFO - [Worker-0/PID-27733] - [719586896] {'request_id': 719586896, 'input_seq_len': 129, 'output_seq_len': 2021, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.584288', 'http_post_time': '2026-02-27 22:21:19.586201', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:04.814623', 'zmq_push_time': '2026-02-27 22:22:04.814623', 'total_time_s': 45.230334997177124, 'http_queue_latency_s': 0.001913309097290039}
2026-02-27 22:22:05,777 - root - INFO - [Worker-0/PID-27733] - [719563344] {'request_id': 719563344, 'input_seq_len': 412, 'output_seq_len': 2070, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.521526', 'http_post_time': '2026-02-27 22:21:19.521656', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:05.777723', 'zmq_push_time': '2026-02-27 22:22:05.777723', 'total_time_s': 46.25619697570801, 'http_queue_latency_s': 0.0001304149627685547}
2026-02-27 22:22:05,907 - root - INFO - [Worker-0/PID-27733] - [719629904] {'request_id': 719629904, 'input_seq_len': 113, 'output_seq_len': 2066, 'num_chunks': 0, 'zmq_recv_time': '2026-02-27 22:21:19.621384', 'http_post_time': '2026-02-27 22:21:19.621418', 'first_token_time': None, 'final_token_time': '2026-02-27 22:22:05.907200', 'zmq_push_time': '2026-02-27 22:22:05.907200', 'total_time_s': 46.28581619262695, 'http_queue_latency_s': 3.361701965332031e-05}
