2026-03-03 01:21:50,862 - root - INFO - [Worker-0/PID-24630] - Worker 0 (PID: 24630) logging initialized
2026-03-03 01:21:50,864 - root - INFO - [Worker-0/PID-24630] - Worker 0 starting (PID: 24630)
2026-03-03 01:21:51,642 - root - INFO - [Worker-0/PID-24630] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:21:51,642 - root - INFO - [Worker-0/PID-24630] - Worker 0 initialized successfully
2026-03-03 01:22:39,306 - root - INFO - [Worker-0/PID-24630] - [521326208] {'request_id': 521326208, 'input_seq_len': 207, 'output_seq_len': 487, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.188003', 'http_post_time': '2026-03-03 01:22:27.188037', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:39.306606', 'zmq_push_time': '2026-03-03 01:22:39.306606', 'total_time_s': 12.118603467941284, 'http_queue_latency_s': 3.4332275390625e-05}
2026-03-03 01:22:43,838 - root - INFO - [Worker-0/PID-24630] - [521340032] {'request_id': 521340032, 'input_seq_len': 248, 'output_seq_len': 697, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.202518', 'http_post_time': '2026-03-03 01:22:27.202550', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:43.838708', 'zmq_push_time': '2026-03-03 01:22:43.838708', 'total_time_s': 16.63619065284729, 'http_queue_latency_s': 3.24249267578125e-05}
2026-03-03 01:22:44,599 - root - INFO - [Worker-0/PID-24630] - [521316992] {'request_id': 521316992, 'input_seq_len': 296, 'output_seq_len': 736, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.178862', 'http_post_time': '2026-03-03 01:22:27.178897', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:44.599171', 'zmq_push_time': '2026-03-03 01:22:44.599171', 'total_time_s': 17.42030906677246, 'http_queue_latency_s': 3.528594970703125e-05}
2026-03-03 01:22:45,069 - root - INFO - [Worker-0/PID-24630] - [521424512] {'request_id': 521424512, 'input_seq_len': 346, 'output_seq_len': 741, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.306015', 'http_post_time': '2026-03-03 01:22:27.306051', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:45.069708', 'zmq_push_time': '2026-03-03 01:22:45.069708', 'total_time_s': 17.763692617416382, 'http_queue_latency_s': 3.5762786865234375e-05}
2026-03-03 01:22:46,027 - root - INFO - [Worker-0/PID-24630] - [521423488] {'request_id': 521423488, 'input_seq_len': 339, 'output_seq_len': 786, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.303889', 'http_post_time': '2026-03-03 01:22:27.303925', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.027256', 'zmq_push_time': '2026-03-03 01:22:46.027256', 'total_time_s': 18.723366737365723, 'http_queue_latency_s': 3.600120544433594e-05}
2026-03-03 01:22:46,154 - root - INFO - [Worker-0/PID-24630] - [521399424] {'request_id': 521399424, 'input_seq_len': 474, 'output_seq_len': 796, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.277367', 'http_post_time': '2026-03-03 01:22:27.280565', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.154705', 'zmq_push_time': '2026-03-03 01:22:46.154705', 'total_time_s': 18.877337217330933, 'http_queue_latency_s': 0.0031976699829101562}
2026-03-03 01:22:46,534 - root - INFO - [Worker-0/PID-24630] - [521386112] {'request_id': 521386112, 'input_seq_len': 323, 'output_seq_len': 816, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.276383', 'http_post_time': '2026-03-03 01:22:27.278992', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.534104', 'zmq_push_time': '2026-03-03 01:22:46.534104', 'total_time_s': 19.257720947265625, 'http_queue_latency_s': 0.002608776092529297}
2026-03-03 01:22:46,597 - root - INFO - [Worker-0/PID-24630] - [521308800] {'request_id': 521308800, 'input_seq_len': 327, 'output_seq_len': 829, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.169756', 'http_post_time': '2026-03-03 01:22:27.169790', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:46.597443', 'zmq_push_time': '2026-03-03 01:22:46.597443', 'total_time_s': 19.42768669128418, 'http_queue_latency_s': 3.409385681152344e-05}
2026-03-03 01:22:47,217 - root - INFO - [Worker-0/PID-24630] - [521330304] {'request_id': 521330304, 'input_seq_len': 431, 'output_seq_len': 855, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.192077', 'http_post_time': '2026-03-03 01:22:27.192116', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:47.216897', 'zmq_push_time': '2026-03-03 01:22:47.216897', 'total_time_s': 20.02481961250305, 'http_queue_latency_s': 3.933906555175781e-05}
2026-03-03 01:22:49,707 - root - INFO - [Worker-0/PID-24630] - [521421952] {'request_id': 521421952, 'input_seq_len': 405, 'output_seq_len': 957, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.301477', 'http_post_time': '2026-03-03 01:22:27.301512', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:49.707151', 'zmq_push_time': '2026-03-03 01:22:49.707151', 'total_time_s': 22.40567421913147, 'http_queue_latency_s': 3.552436828613281e-05}
2026-03-03 01:22:50,026 - root - INFO - [Worker-0/PID-24630] - [521419392] {'request_id': 521419392, 'input_seq_len': 162, 'output_seq_len': 972, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.297923', 'http_post_time': '2026-03-03 01:22:27.297964', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.026069', 'zmq_push_time': '2026-03-03 01:22:50.026069', 'total_time_s': 22.728146076202393, 'http_queue_latency_s': 4.124641418457031e-05}
