2026-03-03 01:21:59,676 - root - INFO - [Worker-0/PID-25032] - Worker 0 (PID: 25032) logging initialized
2026-03-03 01:21:59,677 - root - INFO - [Worker-0/PID-25032] - Worker 0 starting (PID: 25032)
2026-03-03 01:22:00,464 - root - INFO - [Worker-0/PID-25032] - Loaded tokenizer from local path: /work/build/models/gpt-oss/gpt-oss-120b
2026-03-03 01:22:00,464 - root - INFO - [Worker-0/PID-25032] - Worker 0 initialized successfully
2026-03-03 01:22:38,747 - root - INFO - [Worker-0/PID-25032] - [521424032] {'request_id': 521424032, 'input_seq_len': 194, 'output_seq_len': 444, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.305064', 'http_post_time': '2026-03-03 01:22:27.305095', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:38.747586', 'zmq_push_time': '2026-03-03 01:22:38.747586', 'total_time_s': 11.442522764205933, 'http_queue_latency_s': 3.147125244140625e-05}
2026-03-03 01:22:45,135 - root - INFO - [Worker-0/PID-25032] - [521320096] {'request_id': 521320096, 'input_seq_len': 469, 'output_seq_len': 762, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.181927', 'http_post_time': '2026-03-03 01:22:27.182064', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:45.135056', 'zmq_push_time': '2026-03-03 01:22:45.135056', 'total_time_s': 17.953128576278687, 'http_queue_latency_s': 0.0001361370086669922}
2026-03-03 01:22:45,238 - root - INFO - [Worker-0/PID-25032] - [521350304] {'request_id': 521350304, 'input_seq_len': 162, 'output_seq_len': 762, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.214983', 'http_post_time': '2026-03-03 01:22:27.215023', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:45.238069', 'zmq_push_time': '2026-03-03 01:22:45.238069', 'total_time_s': 18.023086309432983, 'http_queue_latency_s': 4.00543212890625e-05}
2026-03-03 01:22:47,452 - root - INFO - [Worker-0/PID-25032] - [521311392] {'request_id': 521311392, 'input_seq_len': 273, 'output_seq_len': 871, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.173470', 'http_post_time': '2026-03-03 01:22:27.173506', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:47.452113', 'zmq_push_time': '2026-03-03 01:22:47.452113', 'total_time_s': 20.27864360809326, 'http_queue_latency_s': 3.62396240234375e-05}
2026-03-03 01:22:48,062 - root - INFO - [Worker-0/PID-25032] - [521380512] {'request_id': 521380512, 'input_seq_len': 327, 'output_seq_len': 889, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.251567', 'http_post_time': '2026-03-03 01:22:27.251602', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:48.062342', 'zmq_push_time': '2026-03-03 01:22:48.062342', 'total_time_s': 20.81077551841736, 'http_queue_latency_s': 3.552436828613281e-05}
2026-03-03 01:22:48,987 - root - INFO - [Worker-0/PID-25032] - [521316512] {'request_id': 521316512, 'input_seq_len': 333, 'output_seq_len': 941, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.177924', 'http_post_time': '2026-03-03 01:22:27.177958', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:48.986955', 'zmq_push_time': '2026-03-03 01:22:48.986955', 'total_time_s': 21.809030771255493, 'http_queue_latency_s': 3.409385681152344e-05}
2026-03-03 01:22:50,216 - root - INFO - [Worker-0/PID-25032] - [521317536] {'request_id': 521317536, 'input_seq_len': 374, 'output_seq_len': 998, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.179407', 'http_post_time': '2026-03-03 01:22:27.179440', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.216586', 'zmq_push_time': '2026-03-03 01:22:50.216586', 'total_time_s': 23.03717851638794, 'http_queue_latency_s': 3.2901763916015625e-05}
2026-03-03 01:22:50,808 - root - INFO - [Worker-0/PID-25032] - [521331872] {'request_id': 521331872, 'input_seq_len': 466, 'output_seq_len': 1022, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.193530', 'http_post_time': '2026-03-03 01:22:27.193563', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.808513', 'zmq_push_time': '2026-03-03 01:22:50.808513', 'total_time_s': 23.614983081817627, 'http_queue_latency_s': 3.337860107421875e-05}
2026-03-03 01:22:50,914 - root - INFO - [Worker-0/PID-25032] - [521393824] {'request_id': 521393824, 'input_seq_len': 469, 'output_seq_len': 1019, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.276799', 'http_post_time': '2026-03-03 01:22:27.279307', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:50.914457', 'zmq_push_time': '2026-03-03 01:22:50.914457', 'total_time_s': 23.63765788078308, 'http_queue_latency_s': 0.002508401870727539}
2026-03-03 01:22:52,362 - root - INFO - [Worker-0/PID-25032] - [521298080] {'request_id': 521298080, 'input_seq_len': 405, 'output_seq_len': 1098, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.147281', 'http_post_time': '2026-03-03 01:22:27.147320', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:52.362622', 'zmq_push_time': '2026-03-03 01:22:52.362622', 'total_time_s': 25.215341567993164, 'http_queue_latency_s': 3.910064697265625e-05}
2026-03-03 01:22:52,882 - root - INFO - [Worker-0/PID-25032] - [521295520] {'request_id': 521295520, 'input_seq_len': 438, 'output_seq_len': 1122, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.140560', 'http_post_time': '2026-03-03 01:22:27.140605', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:52.881840', 'zmq_push_time': '2026-03-03 01:22:52.881840', 'total_time_s': 25.74127984046936, 'http_queue_latency_s': 4.553794860839844e-05}
2026-03-03 01:22:53,316 - root - INFO - [Worker-0/PID-25032] - [521369760] {'request_id': 521369760, 'input_seq_len': 255, 'output_seq_len': 1130, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.240929', 'http_post_time': '2026-03-03 01:22:27.241327', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:53.316755', 'zmq_push_time': '2026-03-03 01:22:53.316755', 'total_time_s': 26.075825214385986, 'http_queue_latency_s': 0.0003972053527832031}
2026-03-03 01:22:53,928 - root - INFO - [Worker-0/PID-25032] - [521353376] {'request_id': 521353376, 'input_seq_len': 128, 'output_seq_len': 1161, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.220034', 'http_post_time': '2026-03-03 01:22:27.220062', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:53.928260', 'zmq_push_time': '2026-03-03 01:22:53.928260', 'total_time_s': 26.708225965499878, 'http_queue_latency_s': 2.86102294921875e-05}
2026-03-03 01:22:54,141 - root - INFO - [Worker-0/PID-25032] - [521420960] {'request_id': 521420960, 'input_seq_len': 441, 'output_seq_len': 1161, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.300763', 'http_post_time': '2026-03-03 01:22:27.300829', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:54.141299', 'zmq_push_time': '2026-03-03 01:22:54.141299', 'total_time_s': 26.84053611755371, 'http_queue_latency_s': 6.651878356933594e-05}
2026-03-03 01:22:54,426 - root - INFO - [Worker-0/PID-25032] - [521344160] {'request_id': 521344160, 'input_seq_len': 188, 'output_seq_len': 1184, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.206604', 'http_post_time': '2026-03-03 01:22:27.206635', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:54.426628', 'zmq_push_time': '2026-03-03 01:22:54.426628', 'total_time_s': 27.22002410888672, 'http_queue_latency_s': 3.075599670410156e-05}
2026-03-03 01:22:54,990 - root - INFO - [Worker-0/PID-25032] - [521355424] {'request_id': 521355424, 'input_seq_len': 377, 'output_seq_len': 1208, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.223274', 'http_post_time': '2026-03-03 01:22:27.223305', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:54.990520', 'zmq_push_time': '2026-03-03 01:22:54.990520', 'total_time_s': 27.767245531082153, 'http_queue_latency_s': 3.123283386230469e-05}
2026-03-03 01:22:55,445 - root - INFO - [Worker-0/PID-25032] - [521311904] {'request_id': 521311904, 'input_seq_len': 673, 'output_seq_len': 1236, 'num_chunks': 0, 'zmq_recv_time': '2026-03-03 01:22:27.173921', 'http_post_time': '2026-03-03 01:22:27.173960', 'first_token_time': None, 'final_token_time': '2026-03-03 01:22:55.445603', 'zmq_push_time': '2026-03-03 01:22:55.445603', 'total_time_s': 28.271681785583496, 'http_queue_latency_s': 3.9577484130859375e-05}
